NUTS YYYY MM 0 BAREA
PL431 1996 09 4 0.587651
PL431 1996 10 4 3.84735
PL431 1997 02 4 7.52157
PL431 1997 03 4 157.988
PL431 1997 04 4 35.9642
PL431 1997 05 4 2.72823
PL431 1997 06 4 6.75384
PL431 1997 07 4 1.07045
PL431 1997 08 4 8.09644
PL431 1997 09 4 1.08493
PL431 1997 10 4 1.10784
PL431 1998 02 4 8.99621
PL431 1998 03 4 19.4435
PL431 1998 04 4 3.97913
PL431 1998 05 4 11.6125
PL431 1998 06 4 3.96136
PL431 1998 07 4 0.90736
PL431 1998 08 4 12.5714
PL431 1998 09 5 0.161309
PL431 1999 02 2 1.43792
PL431 1999 03 2 57.6939
PL431 1999 04 2 14.7149
PL431 1999 05 2 17.15
PL431 1999 06 2 2.48926
PL431 1999 07 2 29.5819
PL431 1999 08 2 45.8222
PL431 1999 09 2 58.0879
PL431 1999 10 2 2.92461
PL431 1999 11 4 0.867876
PL431 1999 12 2 0.0349156
PL431 2000 02 3 0.0473246
PL431 2000 03 3 17.3139
PL431 2000 04 3 3.09532
PL431 2000 05 3 8.51828
PL431 2000 06 3 10.8785
PL431 2000 07 3 3.0454
PL431 2000 08 4 0.221852
PL431 2000 09 5 0.677663
PL431 2000 10 3 1.09978
PL431 2000 11 5 0.0779649
PL431 2001 01 2 0.0360738
PL431 2001 02 2 0.130882
PL431 2001 03 3 2.08983
PL431 2001 04 3 10.2026
PL431 2001 05 3 11.3402
PL431 2001 06 3 0.220965
PL431 2001 07 3 5.46602
PL431 2001 08 3 1.53013
PL431 2001 10 3 1.34891
PL431 2001 12 2 0.00841167
PL431 2002 01 2 0.0176866
PL431 2002 03 2 15.5278
PL431 2002 04 2 12.6767
PL431 2002 05 2 5.46747
PL431 2002 06 2 7.95408
PL431 2002 07 2 4.54689
PL431 2002 08 2 4.24504
PL431 2002 09 2 3.1355
PL431 2003 02 2 47.2036
PL431 2003 03 2 196.884
PL431 2003 04 88 133.838
PL431 2003 05 88 9.83145
PL431 2003 06 88 9.8098
PL431 2003 07 88 3.16113
PL431 2003 08 88 6.4674
PL431 2003 09 88 26.3227
PL431 2003 10 3 0.0403929
PL431 2004 02 2 0.0948944
PL431 2004 03 2 33.5322
PL431 2004 04 2 25.6824
PL431 2004 05 2 2.24527
PL431 2004 06 2 5.26253
PL431 2004 07 2 1.69877
PL431 2004 08 2 37.0023
PL431 2004 09 2 2.38883
PL431 2004 10 3 0.417657
PL431 2005 03 3 4.05095
PL431 2005 04 3 14.3295
PL431 2005 05 3 2.86047
PL431 2005 06 3 6.61568
PL431 2005 07 3 5.12662
PL431 2005 08 3 1.06332
PL431 2005 09 3 2.25152
PL431 2005 10 3 0.171846
PL431 2005 11 2 0.00953507
PL431 2006 02 2 0.00814616
PL431 2006 03 2 5.25991
PL431 2006 04 2 7.63116
PL431 2006 05 2 12.0378
PL431 2006 06 2 3.92565
PL431 2006 07 99 26.0261
PL431 2006 08 4 3.00429
PL431 2006 09 4 2.67729
PL431 2006 10 5 0.0959742
PL431 2006 11 3 2.68705
PL431 2006 12 3 0.0112008
PL432 1993 01 4 0.978185
PL432 1993 02 3 0.829046
PL432 1993 03 3 1.98943
PL432 1993 04 131 534.724
PL432 1993 05 155 209.762
PL432 1993 06 155 28.3041
PL432 1993 07 155 3.47867
PL432 1993 08 155 0.555632
PL432 1993 09 2 0.00819054
PL432 1993 10 4 0.0380156
PL432 1994 02 3 1.2057
PL432 1994 03 5 2.11756
PL432 1994 04 5 10.3314
PL432 1994 05 5 4.39599
PL432 1994 06 106 13.9529
PL432 1994 07 196 19.4277
PL432 1994 08 196 33.3245
PL432 1994 09 196 1.07715
PL432 1994 10 196 15.7275
PL432 1994 11 2 0.0629885
PL432 1995 02 2 0.020161
PL432 1995 03 2 26.2476
PL432 1995 04 2 14.0819
PL432 1995 05 89 15.9295
PL432 1995 06 89 0.981885
PL432 1995 07 114 20.1145
PL432 1995 08 122 30.2693
PL432 1995 09 3 0.012154
PL432 1995 10 5 0.604405
PL432 1995 12 2 0.052305
PL432 1996 03 2 77.6123
PL432 1996 04 237 603.934
PL432 1996 05 237 6.58422
PL432 1996 06 237 14.0002
PL432 1996 07 237 1.18965
PL432 1996 08 237 1.46522
PL432 1996 09 2 0.00594922
PL432 1996 10 4 0.149234
PL432 1996 11 4 0.261169
PL432 1997 02 4 7.43711
PL432 1997 03 4 86.755
PL432 1997 04 4 38.6678
PL432 1997 05 4 6.43454
PL432 1997 06 4 9.04474
PL432 1997 07 4 4.48131
PL432 1997 08 4 14.0293
PL432 1997 09 4 0.887646
PL432 1997 10 4 1.74129
PL432 1998 02 4 76.9963
PL432 1998 03 4 49.9511
PL432 1998 04 4 25.3961
PL432 1998 05 140 61.3442
PL432 1998 06 140 5.73098
PL432 1998 07 140 6.12679
PL432 1998 08 140 7.84254
PL432 1998 09 140 2.39463
PL432 1998 10 140 1.01048
PL432 1998 11 2 0.073816
PL432 1998 12 2 0.0144901
PL432 1999 02 2 1.24001
PL432 1999 03 2 11.5965
PL432 1999 04 2 17.7084
PL432 1999 05 98 45.4914
PL432 1999 06 98 1.84746
PL432 1999 07 107 108.584
PL432 1999 08 149 90.8454
PL432 1999 09 132 33.3879
PL432 1999 10 132 0.748275
PL432 1999 11 2 0.00697306
PL432 1999 12 3 0.510127
PL432 2000 01 3 0.0304593
PL432 2000 02 3 106.843
PL432 2000 03 3 27.0935
PL432 2000 04 3 23.1404
PL432 2000 05 160 32.9696
PL432 2000 06 124 13.8293
PL432 2000 07 124 5.56611
PL432 2000 08 124 3.03374
PL432 2000 09 124 0.848088
PL432 2000 10 124 0.228906
PL432 2000 11 3 0.0164561
PL432 2001 01 2 0.0143116
PL432 2001 02 5 14.3864
PL432 2001 03 2 0.0139796
PL432 2001 04 2 11.9432
PL432 2001 05 118 12.856
PL432 2001 06 118 0.491118
PL432 2001 07 118 6.68773
PL432 2001 08 118 9.45355
PL432 2001 09 2 0.0111847
PL432 2001 10 2 0.0122617
PL432 2001 11 2 0.00786533
PL432 2001 12 2 0.00809583
PL432 2002 02 2 12.8349
PL432 2002 03 2 6.47872
PL432 2002 04 2 13.1718
PL432 2002 05 2 9.58568
PL432 2002 06 2 24.1707
PL432 2002 07 2 5.68742
PL432 2002 08 2 6.67273
PL432 2002 09 2 0.264667
PL432 2002 10 3 0.0285846
PL432 2002 12 3 0.0173119
PL432 2003 01 2 0.0109903
PL432 2003 02 2 323.44
PL432 2003 03 144 786.274
PL432 2003 04 274 932.925
PL432 2003 05 145 36.4712
PL432 2003 06 141 39.9505
PL432 2003 07 141 2.6045
PL432 2003 08 100 19.2656
PL432 2003 09 100 17.6617
PL432 2003 10 100 0.210598
PL432 2003 11 5 0.074841
PL432 2003 12 2 0.014443
PL432 2004 02 4 2.07682
PL432 2004 03 4 159.794
PL432 2004 04 154 148.708
PL432 2004 05 154 7.44871
PL432 2004 06 154 4.42885
PL432 2004 07 154 4.75287
PL432 2004 08 86 24.5363
PL432 2004 09 86 18.2068
PL432 2004 10 4 0.0506408
PL432 2004 12 3 0.689433
PL432 2005 03 3 13.0994
PL432 2005 04 144 63.8549
PL432 2005 05 144 6.97772
PL432 2005 06 109 14.1907
PL432 2005 07 109 3.14956
PL432 2005 08 109 3.29247
PL432 2005 09 109 6.18072
PL432 2005 10 109 1.2726
PL432 2005 11 109 0.293945
PL432 2006 01 2 0.0144675
PL432 2006 03 2 0.0108286
PL432 2006 04 89 118.279
PL432 2006 05 173 67.2189
PL432 2006 06 175 15.6317
PL432 2006 07 256 60.5546
PL432 2006 08 256 1.13303
PL432 2006 09 256 2.17762
PL432 2006 10 256 2.01712
PL432 2006 11 3 0.0142785
PL432 2006 12 4 0.058057
PL511 1993 01 4 25.3306
PL511 1993 03 4 4.35476
PL511 1993 04 135 230.607
PL511 1993 05 135 31.3152
PL511 1993 06 135 4.97656
PL511 1993 07 135 3.00265
PL511 1993 08 135 19.7045
PL511 1993 09 135 2.34961
PL511 1993 10 135 1.10204
PL511 1994 01 3 0.367956
PL511 1994 02 2 0.614735
PL511 1994 03 2 8.17976
PL511 1994 04 2 11.1181
PL511 1994 05 2 6.68835
PL511 1994 06 2 8.06025
PL511 1994 07 127 96.1957
PL511 1994 08 127 110.844
PL511 1994 09 127 11.6013
PL511 1994 10 127 4.09927
PL511 1994 11 127 18.962
PL511 1994 12 4 0.0804896
PL511 1995 02 4 2.26328
PL511 1995 03 4 33.8886
PL511 1995 04 4 108.374
PL511 1995 05 4 55.2295
PL511 1995 06 2 0.00772495
PL511 1995 07 2 16.0341
PL511 1995 08 114 92.7128
PL511 1995 09 114 1.45293
PL511 1995 10 114 14.0255
PL511 1996 02 2 0.248929
PL511 1996 03 2 6.45561
PL511 1996 04 238 837.173
PL511 1996 05 238 4.8962
PL511 1996 06 238 5.63216
PL511 1996 07 238 1.53613
PL511 1996 08 238 3.1445
PL511 1996 09 2 0.0560999
PL511 1996 10 3 0.115749
PL511 1996 11 4 0.246074
PL511 1997 02 4 3.94047
PL511 1997 03 4 164.316
PL511 1997 04 4 81.0336
PL511 1997 05 4 1.67928
PL511 1997 06 4 2.65946
PL511 1997 07 3 0.945693
PL511 1997 08 3 41.0642
PL511 1997 09 3 2.186
PL511 1997 10 3 1.33496
PL511 1997 11 3 1.00331
PL511 1997 12 2 0.0372066
PL511 1998 01 2 3.28684
PL511 1998 02 2 39.9423
PL511 1998 03 2 74.0384
PL511 1998 04 2 60.1597
PL511 1998 05 2 22.5819
PL511 1998 06 2 15.8972
PL511 1998 07 2 39.7171
PL511 1998 08 2 6.63678
PL511 1998 09 4 0.553236
PL511 1998 10 4 1.14921
PL511 1999 01 4 3.68361
PL511 1999 03 4 8.09942
PL511 1999 04 4 85.7711
PL511 1999 05 4 15.9759
PL511 1999 06 4 2.48873
PL511 1999 07 4 6.53584
PL511 1999 08 4 12.679
PL511 1999 09 4 78.6487
PL511 1999 10 4 2.22158
PL511 1999 11 4 8.24859
PL511 1999 12 4 0.283809
PL511 2000 01 2 0.00965676
PL511 2000 02 2 19.2209
PL511 2000 03 2 26.1006
PL511 2000 04 2 147.68
PL511 2000 05 110 104.53
PL511 2000 06 110 12.1708
PL511 2000 07 110 2.1531
PL511 2000 08 110 5.96275
PL511 2000 09 110 2.2264
PL511 2000 10 110 26.3945
PL511 2000 11 110 7.83293
PL511 2000 12 110 3.31696
PL511 2001 01 5 0.065131
PL511 2001 02 5 22.9012
PL511 2001 03 3 1.10739
PL511 2001 04 3 71.4653
PL511 2001 05 3 25.9691
PL511 2001 06 2 0.0582601
PL511 2001 07 2 1.96431
PL511 2001 08 5 0.859834
PL511 2001 09 2 0.0138525
PL511 2001 10 2 3.47497
PL511 2001 11 3 0.218736
PL511 2002 01 3 1.44373
PL511 2002 02 3 5.78899
PL511 2002 03 3 26.0493
PL511 2002 04 3 25.5925
PL511 2002 05 3 4.32035
PL511 2002 06 3 2.42516
PL511 2002 07 3 6.1234
PL511 2002 08 3 1.6189
PL511 2002 09 3 1.48848
PL511 2002 11 3 0.393315
PL511 2003 02 3 2.41327
PL511 2003 03 81 462.34
PL511 2003 04 96 171.95
PL511 2003 05 96 61.6636
PL511 2003 06 96 38.179
PL511 2003 07 96 5.03722
PL511 2003 08 91 51.8385
PL511 2003 09 91 92.0322
PL511 2003 10 91 5.86777
PL511 2003 11 91 0.36028
PL511 2003 12 3 0.238083
PL511 2004 02 3 14.8418
PL511 2004 03 3 19.1679
PL511 2004 04 3 52.4664
PL511 2004 05 3 20.1201
PL511 2004 06 3 64.0073
PL511 2004 07 3 1.17227
PL511 2004 08 3 23.265
PL511 2004 09 3 23.9947
PL511 2004 10 3 12.2342
PL511 2004 12 2 0.0063035
PL511 2005 02 2 1.01108
PL511 2005 03 2 10.5342
PL511 2005 04 2 98.3579
PL511 2005 05 2 9.26273
PL511 2005 06 2 0.702088
PL511 2005 07 5 1.56486
PL511 2005 08 5 0.184364
PL511 2005 09 5 1.85733
PL511 2005 10 5 18.6459
PL511 2005 11 5 21.9225
PL511 2005 12 2 0.0299392
PL511 2006 01 2 0.0135566
PL511 2006 02 2 0.151858
PL511 2006 03 2 2.61855
PL511 2006 04 2 73.682
PL511 2006 05 2 10.0291
PL511 2006 06 2 10.7097
PL511 2006 07 124 64.095
PL511 2006 08 124 7.3558
PL511 2006 09 124 5.06663
PL511 2006 10 124 4.34142
PL511 2006 11 4 2.52577
PL511 2006 12 2 0.0193561
PL512 1993 01 5 0.0908567
PL512 1993 03 5 9.6742
PL512 1993 04 5 77.5887
PL512 1993 05 5 50.2358
PL512 1993 06 5 7.3021
PL512 1993 07 5 3.05815
PL512 1993 08 5 1.98727
PL512 1993 10 5 2.28988
PL512 1994 03 5 3.23095
PL512 1994 04 5 8.93166
PL512 1994 05 5 10.4404
PL512 1994 06 5 16.973
PL512 1994 07 5 117.452
PL512 1994 08 5 4.35818
PL512 1994 09 4 0.680696
PL512 1994 10 5 0.744364
PL512 1994 11 5 10.3127
PL512 1994 12 2 0.591055
PL512 1995 02 4 8.83612
PL512 1995 03 4 492.272
PL512 1995 04 4 75.6149
PL512 1995 05 4 18.1463
PL512 1995 06 5 0.678887
PL512 1995 07 5 15.5201
PL512 1995 08 5 97.3917
PL512 1995 09 3 0.0816248
PL512 1995 10 3 2.37228
PL512 1996 03 3 23.8151
PL512 1996 04 102 409.391
PL512 1996 05 4 1.66537
PL512 1996 06 4 12.04
PL512 1996 07 4 2.34323
PL512 1996 08 3 0.488331
PL512 1997 02 3 1.59739
PL512 1997 03 3 64.201
PL512 1997 04 3 49.1612
PL512 1997 05 3 34.9933
PL512 1997 06 3 9.56444
PL512 1997 07 2 0.0431737
PL512 1997 08 2 15.6329
PL512 1997 09 2 0.61724
PL512 1997 10 5 1.19149
PL512 1998 02 5 3.33291
PL512 1998 03 5 229.994
PL512 1998 04 5 5.38898
PL512 1998 05 5 20.8734
PL512 1998 06 5 0.638403
PL512 1998 07 5 2.20655
PL512 1998 08 5 9.36328
PL512 1998 09 5 7.04425
PL512 1998 11 2 0.0124373
PL512 1998 12 3 0.230872
PL512 1999 03 3 16.8476
PL512 1999 04 3 13.7548
PL512 1999 05 3 11.0664
PL512 1999 07 3 2.56658
PL512 1999 08 3 20.0034
PL512 1999 09 3 49.6415
PL512 1999 10 3 1.16463
PL512 1999 11 5 0.893524
PL512 1999 12 2 0.0331186
PL512 2000 02 2 21.4317
PL512 2000 03 3 9.89386
PL512 2000 04 3 43.2531
PL512 2000 05 3 26.7404
PL512 2000 06 3 6.88251
PL512 2000 07 2 0.0449835
PL512 2000 08 2 3.21436
PL512 2000 09 4 0.0857584
PL512 2000 10 4 2.38106
PL512 2000 11 3 0.39932
PL512 2000 12 3 0.146343
PL512 2001 02 3 13.4065
PL512 2001 03 3 0.235906
PL512 2001 04 3 16.2439
PL512 2001 05 3 14.8904
PL512 2001 06 3 3.17847
PL512 2001 07 4 0.585995
PL512 2001 08 3 0.0209352
PL512 2001 10 4 0.143986
PL512 2002 02 4 1.77645
PL512 2002 03 4 3.19995
PL512 2002 04 4 6.70067
PL512 2002 05 4 4.49242
PL512 2002 06 4 4.35242
PL512 2002 07 4 10.16
PL512 2002 08 4 12.1217
PL512 2002 09 4 2.62787
PL512 2002 10 2 0.0881901
PL512 2002 11 2 0.012875
PL512 2003 01 2 0.0138735
PL512 2003 02 2 6.6704
PL512 2003 03 2 1002.35
PL512 2003 04 100 393.177
PL512 2003 05 100 18.4836
PL512 2003 06 100 38.3771
PL512 2003 07 100 4.39387
PL512 2003 08 100 20.9205
PL512 2003 09 100 33.643
PL512 2003 10 100 4.34657
PL512 2003 11 2 0.316647
PL512 2003 12 4 0.170275
PL512 2004 02 2 0.365114
PL512 2004 03 2 44.5896
PL512 2004 04 2 61.4819
PL512 2004 05 2 6.5463
PL512 2004 06 2 2.41338
PL512 2004 07 2 0.919501
PL512 2004 08 2 8.95418
PL512 2004 09 2 2.78446
PL512 2004 10 3 0.136423
PL512 2004 11 3 0.177776
PL512 2005 02 2 0.186387
PL512 2005 03 2 0.0810803
PL512 2005 04 2 27.7198
PL512 2005 05 2 6.20156
PL512 2005 06 2 1.79855
PL512 2005 07 2 1.44945
PL512 2005 08 2 1.24206
PL512 2005 09 2 4.85606
PL512 2005 10 2 1.0505
PL512 2005 11 2 0.0115212
PL512 2005 12 2 0.0827809
PL512 2006 01 2 0.0099018
PL512 2006 03 2 0.144185
PL512 2006 04 2 130.444
PL512 2006 05 2 10.8153
PL512 2006 06 2 5.59857
PL512 2006 07 2 89.9927
PL512 2006 08 2 13.0049
PL512 2006 09 2 2.58174
PL512 2006 10 2 0.0245448
PL512 2006 12 2 0.00799788
PL513 1993 01 3 0.476216
PL513 1993 03 3 46.2929
PL513 1993 04 3 192.437
PL513 1993 05 3 27.7535
PL513 1993 06 3 3.78347
PL513 1993 07 2 0.450447
PL513 1993 08 2 0.959589
PL513 1993 09 3 0.810386
PL513 1993 10 2 12.2208
PL513 1994 01 2 0.0150111
PL513 1994 02 2 0.0384454
PL513 1994 03 3 2.02505
PL513 1994 04 3 7.55043
PL513 1994 05 3 10.7353
PL513 1994 06 5 0.0814491
PL513 1994 07 5 60.622
PL513 1994 08 5 47.7567
PL513 1994 09 4 0.347058
PL513 1994 10 4 2.27169
PL513 1994 12 2 0.0129689
PL513 1995 02 2 23.6258
PL513 1995 03 2 11.3935
PL513 1995 04 2 27.6729
PL513 1995 05 2 7.96062
PL513 1995 07 2 2.15803
PL513 1995 08 2 26.592
PL513 1995 10 3 0.518971
PL513 1996 03 3 0.30845
PL513 1996 04 110 712.713
PL513 1996 05 5 0.330803
PL513 1996 06 5 7.08732
PL513 1996 07 2 0.0268996
PL513 1996 08 2 0.12882
PL513 1996 12 2 0.0386337
PL513 1997 02 2 2.62938
PL513 1997 03 2 309.768
PL513 1997 04 2 31.5356
PL513 1997 05 2 5.93929
PL513 1997 06 2 12.6352
PL513 1997 07 2 0.480484
PL513 1997 08 2 6.27504
PL513 1997 09 2 0.0512995
PL513 1997 10 2 0.0145792
PL513 1998 02 4 0.906038
PL513 1998 03 4 56.7404
PL513 1998 04 4 8.5059
PL513 1998 05 4 5.78632
PL513 1998 06 4 1.48978
PL513 1998 07 4 0.494225
PL513 1998 08 4 7.36775
PL513 1998 09 4 0.969537
PL513 1998 10 2 0.0248664
PL513 1998 11 2 0.0189894
PL513 1999 01 2 0.143965
PL513 1999 03 3 1.51966
PL513 1999 04 3 12.6717
PL513 1999 05 3 15.4711
PL513 1999 06 3 1.50366
PL513 1999 07 3 3.94577
PL513 1999 08 3 16.8768
PL513 1999 09 3 16.2237
PL513 1999 10 4 0.361778
PL513 1999 11 2 0.00639704
PL513 1999 12 2 0.00727625
PL513 2000 01 2 0.136086
PL513 2000 02 2 0.998163
PL513 2000 03 3 0.349312
PL513 2000 04 3 29.9317
PL513 2000 05 3 25.4165
PL513 2000 06 3 6.45367
PL513 2000 07 3 0.268884
PL513 2000 08 3 7.21786
PL513 2000 09 3 1.01496
PL513 2000 10 3 1.39978
PL513 2000 11 4 0.080352
PL513 2001 01 2 0.0110605
PL513 2001 02 2 0.0428985
PL513 2001 03 4 17.5337
PL513 2001 04 4 123.788
PL513 2001 05 4 22.5789
PL513 2001 06 4 1.93155
PL513 2001 07 3 0.774486
PL513 2001 08 3 0.102943
PL513 2001 11 2 0.00620091
PL513 2002 01 2 0.00769663
PL513 2002 02 3 0.238504
PL513 2002 03 3 10.565
PL513 2002 04 3 14.3506
PL513 2002 05 3 24.3349
PL513 2002 06 3 2.44672
PL513 2002 07 3 10.2503
PL513 2002 08 3 13.8329
PL513 2002 09 3 5.79508
PL513 2002 10 3 0.0270283
PL513 2002 11 2 0.0520689
PL513 2003 01 2 0.233536
PL513 2003 02 4 0.0679494
PL513 2003 03 4 285.977
PL513 2003 04 4 71.8525
PL513 2003 05 4 3.36171
PL513 2003 06 4 11.9344
PL513 2003 07 4 3.24942
PL513 2003 08 4 29.9682
PL513 2003 09 4 13.4756
PL513 2003 10 2 0.0508891
PL513 2003 11 2 0.0146681
PL513 2004 02 2 0.00600408
PL513 2004 03 2 4.53574
PL513 2004 04 2 32.9422
PL513 2004 05 2 7.90306
PL513 2004 06 4 0.472576
PL513 2004 07 4 0.890192
PL513 2004 08 4 0.95741
PL513 2004 09 4 3.25093
PL513 2004 10 3 0.667668
PL513 2004 12 2 0.0128406
PL513 2005 02 2 1.22371
PL513 2005 03 2 18.0812
PL513 2005 04 2 12.7369
PL513 2005 05 2 1.98431
PL513 2005 06 2 5.54307
PL513 2005 07 2 1.24406
PL513 2005 08 2 0.0145628
PL513 2005 09 2 0.944462
PL513 2005 10 2 5.05784
PL513 2005 11 2 0.543088
PL513 2006 03 4 3.18242
PL513 2006 04 4 57.6412
PL513 2006 05 4 2.3178
PL513 2006 06 4 3.99281
PL513 2006 07 4 57.4297
PL513 2006 09 2 1.29558
PL514 1993 03 3 0.8196
PL514 1993 04 5 4.02506
PL514 1993 05 5 0.28405
PL514 1994 01 2 0.0561947
PL514 1994 03 2 0.0115075
PL514 1994 04 2 0.296985
PL514 1994 05 2 3.59986
PL514 1994 07 2 2.57716
PL514 1994 08 3 0.430443
PL514 1994 10 2 1.1658
PL514 1994 11 4 0.0792336
PL514 1995 02 2 0.866183
PL514 1995 03 3 0.762754
PL514 1995 04 2 0.047049
PL514 1995 05 2 1.06107
PL514 1995 08 3 0.0931511
PL514 1996 03 2 0.713495
PL514 1996 04 2 24.8294
PL514 1996 05 2 0.013836
PL514 1997 03 4 0.338114
PL514 1997 04 3 6.86774
PL514 1997 05 2 0.146971
PL514 1997 06 2 0.269774
PL514 1998 02 3 5.38699
PL514 1998 03 4 2.34601
PL514 1998 04 2 0.397475
PL514 1998 05 5 3.32757
PL514 1998 09 2 0.797755
PL514 1999 05 2 0.0792416
PL514 1999 08 2 0.0924531
PL514 1999 11 3 6.03238
PL514 2000 04 2 0.82152
PL514 2000 05 3 1.38157
PL514 2000 06 3 0.274093
PL514 2000 10 3 0.0115854
PL514 2001 02 2 0.0058816
PL514 2001 03 2 0.166492
PL514 2001 05 2 0.0262153
PL514 2001 06 2 0.00664445
PL514 2002 03 2 0.145908
PL514 2002 05 2 0.165177
PL514 2002 07 2 0.638592
PL514 2003 03 5 26.3104
PL514 2003 04 5 12.7934
PL514 2003 05 2 0.190324
PL514 2003 06 3 0.581398
PL514 2003 08 2 0.602442
PL514 2003 09 3 0.31012
PL514 2003 11 2 0.432788
PL514 2004 04 4 1.43965
PL514 2004 05 4 1.55334
PL514 2004 06 2 0.00627689
PL514 2004 09 3 0.357136
PL514 2004 10 3 0.0641116
PL514 2005 03 2 0.977679
PL514 2005 04 3 1.68757
PL514 2005 07 2 0.304615
PL514 2005 09 2 0.0177086
PL514 2005 11 2 0.0102249
PL514 2006 04 4 0.538037
PL514 2006 05 2 0.00846455
PL514 2006 06 4 0.533659
PL514 2006 07 2 0.00547212
PL520 1993 01 2 23.3935
PL520 1993 03 5 4.5383
PL520 1993 04 5 55.9468
PL520 1993 05 5 48.0884
PL520 1993 06 5 26.1843
PL520 1993 07 5 2.41817
PL520 1993 08 5 6.37391
PL520 1993 09 5 8.66833
PL520 1993 10 5 3.34204
PL520 1994 01 2 0.0538399
PL520 1994 02 2 11.2182
PL520 1994 03 2 14.8155
PL520 1994 04 2 29.8656
PL520 1994 05 2 4.15978
PL520 1994 06 2 16.3843
PL520 1994 07 92 61.2526
PL520 1994 08 92 154.392
PL520 1994 09 92 10.2677
PL520 1994 10 5 1.42172
PL520 1994 11 2 0.0737234
PL520 1994 12 2 0.159909
PL520 1995 01 3 0.0100549
PL520 1995 02 3 2.20312
PL520 1995 03 3 42.8522
PL520 1995 04 3 11.3373
PL520 1995 05 3 8.36911
PL520 1995 06 5 0.598712
PL520 1995 07 5 3.90683
PL520 1995 08 5 12.9166
PL520 1995 09 3 2.18358
PL520 1995 10 3 3.93375
PL520 1996 02 2 0.300677
PL520 1996 03 2 0.867742
PL520 1996 04 116 172.488
PL520 1996 05 4 0.374681
PL520 1996 06 4 10.543
PL520 1996 07 4 0.136606
PL520 1996 08 5 1.17639
PL520 1996 09 2 0.0259118
PL520 1996 10 4 1.01149
PL520 1996 11 3 0.682059
PL520 1997 01 2 0.0295194
PL520 1997 02 2 0.327033
PL520 1997 03 2 33.4399
PL520 1997 04 2 44.6216
PL520 1997 05 2 26.1613
PL520 1997 06 2 7.31762
PL520 1997 07 2 0.140878
PL520 1997 08 2 7.63867
PL520 1997 09 2 0.586206
PL520 1997 10 2 0.0394318
PL520 1997 11 2 2.46079
PL520 1997 12 2 0.0124004
PL520 1998 01 3 0.0793722
PL520 1998 02 3 4.07006
PL520 1998 03 3 14.3999
PL520 1998 04 3 59.0465
PL520 1998 05 3 28.18
PL520 1998 06 3 6.64611
PL520 1998 07 3 1.46974
PL520 1998 08 3 9.16519
PL520 1998 09 4 1.85911
PL520 1998 10 2 0.0146638
PL520 1999 01 2 0.639979
PL520 1999 03 2 11.4504
PL520 1999 04 2 15.128
PL520 1999 05 2 6.14383
PL520 1999 06 3 0.170767
PL520 1999 07 3 7.485
PL520 1999 08 3 11.8979
PL520 1999 09 3 21.2945
PL520 1999 10 3 1.23903
PL520 1999 11 3 3.59551
PL520 1999 12 3 0.173159
PL520 2000 02 4 0.0810318
PL520 2000 03 4 2.07446
PL520 2000 04 4 19.7853
PL520 2000 05 4 29.6944
PL520 2000 06 4 23.0753
PL520 2000 07 5 1.5074
PL520 2000 08 5 8.28577
PL520 2000 09 5 1.44315
PL520 2000 10 5 0.820224
PL520 2000 11 4 0.0468892
PL520 2000 12 3 0.129248
PL520 2001 01 2 0.0102659
PL520 2001 02 4 0.0683727
PL520 2001 03 4 15.315
PL520 2001 04 4 16.5584
PL520 2001 05 4 10.1342
PL520 2001 06 2 0.0218311
PL520 2001 07 2 0.00570628
PL520 2001 08 2 2.71323
PL520 2001 09 4 0.104794
PL520 2002 01 2 0.0101263
PL520 2002 02 2 4.15836
PL520 2002 03 2 28.5662
PL520 2002 04 2 55.0078
PL520 2002 05 2 6.76389
PL520 2002 06 5 1.2328
PL520 2002 07 5 4.2611
PL520 2002 08 5 3.75691
PL520 2002 09 5 5.6045
PL520 2002 11 2 0.00927739
PL520 2003 03 2 179.132
PL520 2003 04 87 141.022
PL520 2003 05 87 36.0852
PL520 2003 06 87 49.9708
PL520 2003 07 87 6.31757
PL520 2003 08 87 27.5502
PL520 2003 09 87 54.3815
PL520 2003 10 3 0.0270762
PL520 2003 11 5 2.61356
PL520 2003 12 3 0.0187554
PL520 2004 03 3 4.67463
PL520 2004 04 3 34.4904
PL520 2004 05 3 9.40351
PL520 2004 06 3 1.4808
PL520 2004 07 3 5.11479
PL520 2004 08 3 18.548
PL520 2004 09 3 9.70354
PL520 2004 10 3 7.96635
PL520 2004 11 2 0.0117219
PL520 2004 12 2 0.00839731
PL520 2005 03 2 8.87917
PL520 2005 04 2 57.6675
PL520 2005 05 2 8.23887
PL520 2005 07 2 3.5955
PL520 2005 08 2 0.32303
PL520 2005 09 2 1.88426
PL520 2005 10 2 2.59358
PL520 2005 11 2 6.24775
PL520 2006 02 2 0.276567
PL520 2006 04 2 19.2183
PL520 2006 05 2 4.66752
PL520 2006 06 2 0.85425
PL520 2006 07 2 30.4089
PL520 2006 08 2 0.277153
PL520 2006 09 2 2.0909
PL520 2006 10 2 2.58374
PL520 2006 11 2 0.00752505
PL611 1993 01 3 1.79268
PL611 1993 03 5 2.44646
PL611 1993 04 5 40.2294
PL611 1993 05 5 86.8864
PL611 1993 06 5 6.40711
PL611 1993 07 5 0.735199
PL611 1993 08 5 2.30334
PL611 1994 03 3 1.63019
PL611 1994 04 3 6.6604
PL611 1994 05 3 9.01259
PL611 1994 06 3 2.66374
