longitude,latitude,mean,std,cv,lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,RVunif,bcmean,RVunif_bc
-78.6938889,35.6944444,0.63,0.081,0.1286,10,0,13,28,0,3,31,0,14,0,0,2,9763,83,225,29,49,45,35,20,6,11,1491,240,5,153,125,37,7528,316,-15,331,249,108,249,54,146149,15325,9763,13,42574,31356,42574,31356,125,50,1,4.24267833280079,-0.467889786250144,-0.156592847621118
-78.6911111,36.0152778,0.9267,0.1949,0.20755,11,0,17,35,0,3,27,0,4,0,0,0,84666.5,30,167.5,31,48,43,35,20,6,11,1465,240,4,147,131,38,7637,316,-24,340,244,101,244,46,1124526,111301,78418,11,316251,250978,316251,250978,137,47,0,22.7657280796706,-0.0762832021907212,1.33441366215138
-78.6769726,40.8970066,0.77685,0.206,0.2831,0,0,62,7,0,3,27,0,0,0,0,0,117670.5,-13.5,114,47,55,41,40,19,11,18,1448,240,6,85,121,33,8782,272,-95,367,174,-33,194,-33,1395588,144003,90175,14,420271,287773,420271,287773,527,147,3,52.4451773526395,-0.254249890645906,3.09794327601518
-78.6375,38.6958333333333,2.65,0.4693,0.1836,2,0,19,25,0,9,45,0,0,0,0,0,26944,-6,128,42,58,39,40,22,10,22,1420,240,9,117,135,37,8222,301,-64,365,213,8,221,8,359458,36215,23002,15,105123,70296,105123,70296,429,296,2,43.8510600387761,0.9491815941421,-1.65666574719457
-78.6327778,35.9786111,0.86425,0.1531,0.17575,11,0,17,35,0,3,27,0,4,0,0,0,89720.5,30,167.5,31,48,43,35,20,6,11,1465,240,4,147,131,38,7637,316,-24,340,244,101,244,46,1191675,117960,83086,11,335164,265917,335164,265917,137,48,0,12.1425326781558,-0.14647356407982,1.91783433133656
-78.6113889,35.6625,0.67,0.0452,0.0674,11,0,13,25,0,4,36,0,10,0,0,1,18967,83,226,29,49,45,35,20,6,11,1480,240,4,154,126,38,7508,317,-14,331,249,109,249,55,284555,30014,18967,13,83194,60881,83194,60881,115,49,0,26.4359535667494,-0.404870920030769,-1.35711583271328
-78.5897442,40.6650656,0.684,0.1838,0.2774,0,0,87,1,0,0,11,0,0,0,0,0,2490,-13,114.5,47,55,40,42,19,13,18,1457,240,8,84,122,33,8720,273,-94,367,173,-32,193,-32,29485,3066,1898,15,8944,5959,8944,5959,560,190,1,0.726719702963997,-0.383747208034503,-0.740936348926426
-78.5875,35.9458333333333,0.82855,0.0988,0.1204,11,0,17,35,0,3,27,0,4,0,0,0,84666.5,30,167.5,31,48,43,35,20,6,11,1465,240,4,147,131,38,7637,316,-24,340,244,101,244,46,1124526,111301,78418,11,316251,250978,316251,250978,137,47,0,14.0145357167486,-0.189043342924672,2.25896171567322
-78.4058533,40.9717241,0.6605,0.16495,0.2735,1,0,57,10,0,5,26,0,0,0,0,0,118225,-14.5,112.5,48,56,41,40,19,11,18,1441,240,7,83,122,33,8705,272,-95,367,172,-33,192,-33,1417986,148119,89766,16,436670,277795,436670,277795,537,154,3,24.5473470807469,-0.419471643819452,1.21042162262186
-78.3861287,41.963398,0.53915,0.1021,0.1988,2,0,75,11,0,4,8,0,0,0,0,0,176878.5,-29,98.5,62,54,42,40,18,12,21,1407,240,6,71,125,33,8798,264,-110,374,160,-35,180,-46,2363254,280665,138288,19,729263,450873,729263,450873,613,233,4,39.937239029564,-0.628256880041676,-1.7143155797742
-78.3638889,40.4305556,1.326,0.4062,0.3034,1,0,55,6,0,4,29,0,5,0,0,0,76691,-26,88,40,56,39,42,19,10,20,1456,240,8,95,120,33,8714,284,-80,364,185,-20,205,-20,893000,90895,57980,14,267754,179793,267754,179793,495,312,3,53.3551709004283,0.280012750903918,-1.34480867129317
-78.3625,41.6541666666667,0.4667,0.0419,0.1004,9,0,73,15,0,2,2,0,0,0,0,0,6098,-55,62,69,54,44,39,18,15,20,1404,240,8,71,124,33,8795,263,-110,373,160,-35,180,-47,81415,9483,4862,18,25002,15927,25002,15927,637,150,1,17.9699273615621,-0.778082263081516,1.83317513726589
-78.3458333333334,39.6541666666667,0.7829,0.2948,0.3766,6,0,67,10,0,3,14,0,0,0,0,0,34557,32,167,40,55,41,40,19,10,18,1440,240,5,104,125,34,8620,292,-74,366,192,-9,213,-9,391382,39257,24817,14,115340,77491,115340,77491,344,224,2,50.8902011712322,-0.246386580891978,-0.69638433270482
-78.3361152,38.9767759,2.093,0.5336,0.2646,3,0,32,25,0,6,33,0,0,0,0,0,223494,-10,125,45,57,39,40,21,10,21,1413,239,9,114,136,37,8218,298,-68,366,198,4,217,4,2891690,292104,182249,15,848357,557898,848357,557898,450,290,3,51.8071104145386,0.723959774285054,-0.534461918650703
-78.3097312,39.5823158,0.718,0.1301,0.1813,5,0,69,14,0,3,9,0,0,0,0,0,208305,31,172,54,55,41,39,20,11,20,1388,238,9,106,132,36,8347,291,-76,367,191,-5,211,-5,2515480,254819,157011,15,745775,482645,745775,482645,486,347,3,48.4442929753732,-0.334288317417109,1.02245769779246
-78.2108339,38.9140006,1.5746,0.5616,0.3521,3,0,30,25,0,5,35,0,1,0,0,0,490653,-8,127,45,56,39,40,21,10,20,1404,239,10,115,134,37,8068,296,-62,358,210,8,217,8,6404216,636534,421516,13,1819996,1286934,1819996,1286934,501,282,4,26.5957504354094,0.448441874871377,-0.251310830120259
-78.2050011,39.1089948,2.68,0.2109,0.07815,0,0,28,6,0,6,56,0,3,0,0,0,4509,-8.5,119.5,34,60,37,40,23,8,20,1451,240,8,113,128,35,8515,298,-69,367,201,0,221,0,61889,6249,3902,15,18412,11951,18412,11951,262,85,1,42.2995755946169,0.959854330376749,3.5625008524262
-78.1969524,41.4133959,0.36235,0.10475,0.30515,2,0,74,17,0,5,2,0,0,0,0,0,101231.5,-22,106.5,58,55,40,41,19,14,20,1421,240,9,78,126,33,8747,270,-102,372,166,-39,186,-39,1312894,150701,79133,18,404744,257641,404744,257641,542,246,4,43.2767569662287,-1.04369207486102,-1.01436321762035
-78.1877884,40.6108996,2.6,0.3847,0.148,2,0,55,4,0,6,32,0,0,0,0,0,9421,-26,87,36,57,37,44,20,10,21,1452,240,9,95,118,32,8753,283,-81,364,184,-21,205,-21,113006,11796,7160,16,34477,22024,34477,22024,457,432,1,36.5403965431231,0.931107401456123,1.18692524975516
-78.1869444,40.4719444,1.8667,0.2593,0.1389,2,0,56,6,0,4,29,0,4,0,0,0,104226,-25,88,39,56,39,42,19,10,20,1456,240,8,96,119,32,8736,285,-79,364,186,-19,206,-19,1216825,123345,78763,14,365608,243565,365608,243565,468,315,3,31.3550408186351,0.6136963222843,0.122432341300691
-78.1405645,40.6125666,1.339,0.2657,0.1638,2,0,59,8,0,4,25,0,1,0,0,0,105539,-28,84,43,56,39,42,20,10,20,1439,239,9,93,118,32,8750,281,-83,364,182,-23,203,-23,1289176,136404,81162,16,394105,251220,394105,251220,448,272,3,17.8873368805825,0.289617794583653,0.889297422309724
-78.0858328,37.6709796,0.6646,0.3056,0.4356,5,0,41,39,0,3,12,0,1,0,0,0,2016290,2,140,49,50,42,37,20,10,16,1380,239,8,125,133,37,7941,301,-50,351,206,20,225,20,25885704,2574899,1806215,11,7167710,5535572,7167710,5535572,426,299,5,0.187949381470541,-0.413143294670901,2.46989408190465
-78.0783333,39.1747222,3.31,1.40145,0.43165,0,0,19,7,0,9,63,0,2,0,0,0,16058,-6.5,120.5,28,59,39,40,21,7,19,1501,240,5,115,127,34,8543,300,-68,368,203,2,223,2,220192,22182,14007,15,65250,42845,65250,42845,222,47,2,3.65348439256754,1.15881894462376,-2.2105169075998
-78.0458333333334,41.4791666666667,0.494,0.1436,0.3227,4,0,70,18,0,6,3,0,0,0,0,0,65233,-48,68,64,54,41,41,19,15,21,1407,240,9,77,124,33,8802,269,-103,372,167,-40,187,-40,880675,104963,51634,19,275981,169196,275981,169196,589,263,3,4.73633884742064,-0.71891911848106,1.68030824222323
-77.9791666666667,38.3541666666667,1.2957,0.4093,0.3159,1,0,27,36,0,7,29,0,0,0,0,0,132258,-38,83,35,49,42,38,21,7,13,1434,240,5,127,130,36,8171,306,-52,358,230,18,230,18,1951567,190957,129717,12,548980,399728,548980,399728,264,231,3,0.821813559941901,0.257234677513087,2.88205809381794
-77.9208333333334,43.2291666666667,3.3833,1.2562,0.3713,6,0,32,8,0,4,36,0,15,0,0,0,348,17,129,28,57,43,41,16,7,21,1535,240,3,84,102,28,9226,272,-92,364,156,-28,201,-36,3928,406,220,17,1129,738,1129,738,148,80,1,18.1602026989603,1.17932959688054,0.117147940346478
-77.9072168,41.2611754,0.306,0.0889,0.2905,1,0,61,12,0,5,20,0,0,0,0,0,566125,-40,76,50,56,42,40,19,12,19,1441,240,7,83,121,32,8744,272,-95,367,172,-34,192,-34,6802740,726360,431202,16,2089129,1343673,2089129,1343673,524,160,5,6.52654051650618,-1.22313591801017,2.96329405009505
-77.8822222,43.1005556,2.32265,0.4533,0.1978,0,0,24,6,0,6,64,0,1,0,0,0,37426.5,-16,89,28,58,43,40,17,7,22,1525,240,4,81,105,28,9223,271,-94,365,198,-30,198,-38,475974,49159,26401,18,137461,87441,137461,87441,240,51,2,32.0170005161119,0.823688097493708,2.45844091427109
-77.873882,41.3195095,0.3415,0.07625,0.224,3,0,76,15,0,4,2,0,0,0,0,0,75770,-17.5,106,64,54,42,40,19,14,21,1408,240,9,80,122,32,8802,272,-99,371,170,-37,190,-37,998824,116965,58261,19,312774,192069,312774,192069,559,278,3,2.12247573136268,-1.10642011043432,-1.96678831990549
-77.8702759,41.9942342,1.316,0.0772,0.0788,1,0,55,13,0,6,26,0,0,0,0,0,35696,-60,57,58,55,43,39,18,10,22,1422,240,4,69,124,33,8867,262,-112,374,159,-38,179,-49,527192,65319,29861,21,167952,96478,167952,96478,656,183,3,0.631686180162756,0.272556446167999,3.29763796633322
-77.7913889,43.01,2.8613,0.6104,0.2168,0,0,29,7,0,6,57,0,1,0,0,0,43285,-49,53,34,57,42,41,17,9,22,1516,240,5,80,108,29,9193,270,-97,367,196,-32,196,-40,654108,68980,35881,18,191416,117536,191416,117536,350,127,3,8.80144348788206,1.02178595786607,0.649239254689586
-77.7458333333334,40.9708333333333,2.03165,0.3857,0.1897,2,0,49,9,0,7,32,0,2,0,0,0,97780.5,1,118.5,41,57,39,42,19,11,20,1439,239,9,95,115,31,8881,284,-81,365,187,-22,207,-22,1209902,130803,75868,15,367865,239921,367865,239921,404,273,3,44.8233852473905,0.695357893457861,0.640564484671111
-77.7291666666667,43.2458333333333,2.389,0.6241,0.2612,1,0,43,7,0,5,33,0,12,0,0,0,1886,-40,53,28,56,41,42,17,7,21,1547,240,3,86,103,28,9286,276,-90,366,158,-27,203,-35,25450,2584,1517,15,7195,4969,7195,4969,122,45,1,41.3272762488692,0.850571765332097,-1.0944104792477
-77.7205472,40.0939764,0.5883,0.192,0.3263,9,0,78,10,0,0,3,0,0,0,0,0,8901,-17,94,47,53,40,41,19,13,19,1424,240,9,102,114,31,8804,287,-74,361,192,-15,213,-15,105689,10492,7084,11,30466,21905,30466,21905,428,378,1,14.7764596481419,-0.538246284303586,1.71549396330695
-77.6802778,43.0922222,1.80725,0.30465,0.16515,1,0,41,9,0,6,43,0,1,0,0,0,665778,-24,93,40,57,42,41,17,9,21,1487,240,5,77,116,31,9072,270,-102,372,191,-33,191,-42,8903940,1015879,481081,20,2706017,1562781,2706017,1562781,423,176,4,10.229158049188,0.582383272488622,0.932492152554513
-77.6041666666667,43.2541666666666,1.8981,0.4028,0.1869,1,0,16,7,0,3,26,0,3,0,0,41,6020054,-52,42,40,51,37,34,15,7,20,1252,239,4,75,102,27,9426,265,-107,372,186,-40,193,-49,90456064,9830703,4599414,19,27699524,16393498,27699524,16393498,176,54,0,12.2496958478963,0.629813438719169,1.29721026144712
-77.5958333333334,41.0708333333333,0.286,0.1133,0.37005,1,0,74,14,0,6,5,0,0,0,0,0,56572.5,-8,111,50,56,41,40,19,12,18,1441,240,9,87,116,31,8830,276,-90,366,177,-30,197,-30,725201,81132,43685,17,223951,142053,223951,142053,492,202,3,3.44757515870975,-1.29535853533584,-0.467971093335849
-77.5888889,42.9572222,0.9604,0.4141,0.4312,2,0,49,9,0,3,35,0,0,0,0,2,48414,-49,56,34,57,42,41,17,9,21,1497,240,6,81,112,30,9110,272,-96,368,196,-30,196,-37,735096,81485,39041,21,221996,127299,221996,127299,382,303,3,3.33632696982138,-0.0404498448232597,-1.312050744409
-77.5855556,35.2577778,1.1709,0.2069,0.1741,6,0,12,19,0,8,50,0,4,0,0,1,956423,36,171,28,50,46,35,19,5,12,1498,240,3,154,129,38,7489,318,-15,333,249,108,249,55,11834452,1322429,793921,16,3607449,2437351,3607449,2437351,90,39,4,8.07916684314078,0.157097684923013,2.69006446332162
-77.5825,35.4288889,1.27795,0.154,0.1209,1,0,8,8,0,11,70,0,1,0,0,0,248030.5,60,199.5,24,51,46,35,19,4,11,1531,240,1,156,130,39,7384,320,-11,331,249,111,249,59,3233766,369385,204362,19,1021327,632358,1021327,632358,47,24,3,4.039654391381,0.2436287023529,-1.23585753356287
-77.5791666666667,43.1041666666667,1.36,0.2871,0.2111,7,1,13,7,0,4,22,0,46,0,0,0,3158,17,131,25,58,44,40,16,6,21,1573,240,4,87,105,28,9267,278,-89,367,204,-26,204,-33,36465,3690,2132,16,10370,6940,10370,6940,165,45,1,2.42197925139689,0.304927820604487,1.16035645387175
-77.5672222,35.5272222,1.28,0.0872,0.0681,2,0,7,11,0,11,68,0,0,0,0,0,8931,83,228,21,50,47,35,18,4,11,1561,240,0,157,130,39,7306,319,-9,328,249,114,249,61,132192,15400,7814,21,43303,24841,43303,24841,25,13,2,28.19426428171,0.245210240928707,3.4230715759123
-77.5333333,43.1030556,2.3111,0.5685,0.2195,1,0,33,7,0,4,38,0,16,0,0,1,2754,-40,55,27,57,43,41,16,7,21,1556,240,4,87,105,28,9242,278,-89,367,204,-26,204,-33,39143,3937,2249,16,11171,7331,11171,7331,182,54,1,42.5304423947291,0.818925611856132,0.855155070656396
-77.5330556,35.8944444,0.885,0.0983,0.111,3,0,16,31,0,6,43,0,1,0,0,0,781215,-11,116,32,49,46,35,19,6,11,1475,240,4,148,133,39,7620,318,-23,341,245,103,245,48,9556369,992146,657674,13,2823795,2017049,2823795,2017049,80,35,4,37.4532059777759,-0.122574410217986,2.47639138042418
-77.5319444,43.1661111,1.6289,0.2526,0.1586,2,0,28,6,0,2,39,0,23,0,0,0,31321,-40,56,27,57,43,41,17,7,22,1557,240,5,87,106,28,9260,279,-89,368,159,-26,204,-33,448236,44979,25745,16,127564,83696,127564,83696,170,67,3,3.69508346856376,0.481488145362052,1.53926085169294
-77.5291527,38.3084618,1.2475,0.3953,0.3169,1,0,30,35,0,6,28,0,0,0,0,0,443261,-41,81,35,50,42,38,20,7,13,1442,240,5,126,129,35,8267,306,-55,361,230,16,230,16,6561484,631461,439601,12,1840362,1351652,1840362,1351652,205,167,4,1.08234570626961,0.219816956795294,2.24250283720123
-77.5274916,40.5467423,0.502,0.0697,0.1388,5,0,80,15,0,0,0,0,0,0,0,0,9338,-20,90,49,53,40,41,19,13,18,1423,240,9,99,114,31,8877,286,-79,365,190,-18,211,-18,114846,11934,7387,13,34212,23298,34212,23298,444,301,1,23.8788052399054,-0.702233660048474,-2.07051126788135
-77.5208333333334,43.1791666666667,1.789,0.267,0.1626,3,0,27,7,0,2,37,0,24,0,0,0,34777,-40,56,27,57,43,41,17,7,22,1556,240,5,87,106,28,9260,279,-89,368,159,-26,204,-33,496671,49652,28635,16,141232,93058,141232,93058,166,67,0,8.58680442918143,0.572552500188155,0.999001512210914
-77.5186111,43.1302778,2.064,0.46335,0.22375,4,0,19,7,0,3,26,0,39,0,0,0,6888,-64,30.5,26,57,44,40,16,6,21,1571,240,4,87,105,28,9267,278,-89,367,159,-26,204,-33,106527,10730,6206,16,30241,20187,30241,20187,167,46,2,38.7486988540746,0.710551480917531,-1.56959248786421
-77.5166593,40.9836769,1.72665,0.4167,0.24125,4,0,67,10,0,4,16,0,0,0,0,0,22965.5,-6.5,116.5,48,54,40,41,19,13,19,1412,240,8,90,119,32,8946,282,-89,371,183,-28,203,-28,292266,31792,17847,16,89475,57561,89475,57561,483,327,2,37.9469932917624,0.538150303803366,1.7465480439361
-77.5125,38.6458333333333,1.48,0.4261,0.2879,1,0,26,24,0,6,42,0,1,0,0,0,57682,6,134,31,51,41,38,21,6,15,1463,240,4,128,125,35,8407,308,-51,359,235,17,235,17,705431,68793,48381,10,194986,150559,194986,150559,112,61,3,47.6891845787584,0.387891927179223,3.08085885669785
-77.5125,43.1458333333333,3.6,1.3517,0.342,2,0,28,6,0,2,41,0,21,0,0,0,29691,-40,56,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,17.5967619052986,1.23733178391622,1.00889630062546
-77.5124973,43.1483961,0.9613,0.4735,0.4925,2,0,28,6,0,2,41,0,21,0,0,0,37107,18,131,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,52.2922812148196,-0.0395111373105025,1.09807222045961
-77.5119444,43.145,1.841,0.3231,0.1659,2,0,28,6,0,2,41,0,21,0,0,0,29691,-40,56,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,53.0413441444499,0.600290737462583,0.753546093059914
-77.48332,41.0795119,3.85,0.4425,0.1149,3,0,61,10,0,5,22,0,0,0,0,0,48036,-30,83,44,56,39,42,19,12,21,1424,239,9,93,119,32,8923,285,-86,371,185,-25,205,-25,611249,66521,37350,16,187238,120938,187238,120938,421,324,3,2.22307889194801,1.29983860416459,1.58108988514435
-77.4833181,37.5315358,0.66315,0.27505,0.4066,5,0,39,40,0,3,12,0,1,0,0,0,2295241,26.5,169.5,48,50,43,37,20,10,15,1386,239,7,125,133,37,7964,302,-49,351,207,20,226,20,28070740,2786284,1975330,10,7760147,6029274,7760147,6029274,399,280,5,48.1376423078098,-0.415376653040696,1.17315836712155
-77.4780556,43.0277778,1.493,0.514,0.2987,0,0,35,5,0,3,57,0,0,0,0,0,8151,-41,56,30,58,41,41,18,8,24,1526,240,7,86,107,29,9216,277,-90,367,203,-26,203,-33,118264,12213,6588,18,34308,21510,34308,21510,199,77,2,44.3128659098849,0.396450819541981,-1.80481425051057
-77.4774913,40.9234006,2.4,0.3786,0.1577,3,0,68,7,0,4,19,0,0,0,0,0,12542,-32,79,45,55,40,41,19,12,20,1414,240,8,90,118,31,8938,281,-89,370,182,-28,202,-28,159882,17303,9837,16,48807,31698,48807,31698,492,337,2,39.0380649436654,0.854952566750943,-1.35846464514696
-77.4774864,41.0753453,1.82,0.4041,0.2316,3,0,61,10,0,5,22,0,0,0,0,0,48036,-30,83,44,56,39,42,19,12,21,1424,239,9,93,119,32,8923,285,-86,371,185,-25,205,-25,611249,66521,37350,16,187238,120938,187238,120938,421,324,3,15.6438104212592,0.589189437858001,3.49642579117365
-77.475263,37.2251505,0.5539,0.1314,0.2773,2,0,23,54,0,3,17,0,0,0,0,0,419138,12,151,35,48,45,35,20,7,11,1442,240,4,135,133,37,7971,311,-42,353,229,30,236,30,5558407,540594,405151,9,1529450,1276297,1529450,1276297,121,51,4,27.0919176211098,-0.600364751361529,3.53594938271581
-77.4505386,37.6829219,1.33625,0.51585,0.38765,8,0,14,43,0,2,28,0,5,0,0,0,15486,-5.5,122,27,48,50,34,15,7,10,1549,240,1,136,127,36,8024,309,-40,349,238,30,238,30,193656,19203,13675,10,54177,44103,54177,44103,77,28,2,32.8994386996871,0.287594182397551,2.34635024017152
-77.4375,38.8791666666666,2.08605,0.608,0.3045,7,0,4,16,0,4,24,0,45,0,0,0,1106,3,128,26,54,46,36,18,6,14,1552,240,6,126,122,34,8485,306,-51,357,226,14,233,14,14126,1394,966,10,3924,3040,3924,3040,104,49,1,49.8864367515691,0.720764334710471,1.7496605165122
-77.4277595,37.8501402,0.5069,0.1768,0.3487,3,0,23,49,0,4,18,0,0,0,0,3,142146,11,144,34,49,45,36,20,7,12,1449,239,5,132,128,36,8121,308,-45,353,235,25,235,25,1950657,190414,137218,10,547675,424758,547675,424758,108,50,4,13.0214758462675,-0.692151697786225,0.0746159191744864
-77.4258175,38.5651212,0.524,0.2341,0.4467,9,0,29,59,0,2,0,0,0,0,0,0,3366,8,132,43,47,45,36,19,7,13,1435,240,5,129,121,34,8388,307,-46,353,228,19,236,19,39833,3945,2774,9,11014,8709,11014,8709,115,43,1,14.728175377707,-0.657755804881929,0.0512738441557272
-77.4208333333334,38.8541666666667,1.1837,0.31245,0.26365,11,3,7,19,0,4,27,0,29,0,0,0,2606,7.5,130,29,53,46,36,18,7,13,1513,240,5,126,121,34,8517,306,-51,357,227,14,234,14,35565,3510,2431,10,9884,7651,9884,7651,122,53,1,39.6162489602007,0.167874042176436,2.92441607872278
-77.3806667,38.78825,1.5333,0.199,0.134,4,0,41,30,0,2,16,0,6,0,0,0,5622,5,129,34,51,45,36,19,8,12,1485,240,5,127,120,34,8445,305,-49,354,227,15,234,15,72090,7174,4965,10,20143,15621,20143,15621,116,54,1,40.505224906111,0.422492396193615,2.54176303668802
-77.3621978,41.3095156,0.58,0.12505,0.206,6,0,67,17,0,4,6,0,0,0,0,0,164891.5,-15,106.5,66,55,43,39,18,14,21,1411,240,8,82,119,32,8845,273,-96,369,173,-35,193,-35,2132387,249359,119921,20,676397,393908,676397,393908,522,280,4,50.127123708438,-0.552876816456597,-0.719446217624292
-77.3541666666667,38.7958333333333,2.0333,0.3104,0.1609,5,0,37,30,0,2,18,0,8,0,0,0,4442,5,129,34,51,45,36,19,8,12,1484,240,5,127,120,33,8468,305,-50,355,227,15,234,15,56991,5666,3922,10,15922,12339,15922,12339,121,54,1,24.9843324200067,0.69613899156303,-1.21184415320225
-77.3434444,37.9603333,0.555,0.0613,0.1105,3,0,23,54,0,4,15,0,0,0,0,0,137285,12,143,32,49,46,36,19,6,12,1471,240,2,133,126,35,8162,308,-44,352,236,25,236,25,1584168,154570,112139,9,440786,353125,440786,353125,80,40,3,46.3706716990959,-0.598316130872137,3.32888115533643
-77.3324293,38.8846952,2.375,0.8671,0.3859,6,0,17,41,1,2,9,0,25,0,0,0,1911,4,127,33,51,46,36,18,7,12,1496,240,5,126,120,33,8509,305,-50,355,226,13,233,13,24533,2423,1679,11,6838,5282,6838,5282,127,52,1,16.8860747777292,0.844965338490546,2.6314980508258
-77.3291666666667,41.2708333333333,0.3899,0.12665,0.32665,6,0,67,17,0,4,6,0,0,0,0,0,152225.5,-38,80,65,55,43,39,18,14,21,1412,240,8,83,119,32,8850,273,-96,369,173,-34,194,-34,2171665,253771,122221,20,688641,401418,688641,401418,520,285,4,11.2972749742514,-0.966406744488814,-0.24266562750377
-77.3208333333334,37.7708333333333,0.6415,0.1525,0.2377,3,0,24,49,0,3,19,0,0,0,0,1,332324,12,145,34,49,45,36,20,7,12,1455,240,4,134,128,36,8095,308,-44,352,236,26,236,26,4605623,452338,326493,10,1292509,1013591,1292509,1013591,103,49,4,49.6023839233046,-0.449349204838282,2.65894610158148
-77.3125,38.6291666666666,1.2256,0.5061,0.4129,5,0,20,18,0,8,34,0,16,0,0,0,8737,59,192,32,50,45,36,18,7,11,1480,240,5,130,118,33,8433,306,-45,351,229,19,237,19,111802,11275,7844,10,31220,24634,31220,24634,94,52,2,2.95136961038276,0.202309243337325,-2.21357973481299
-77.2791666666667,38.9458333333333,1.8667,0.17,0.0911,10,0,14,34,0,3,13,0,27,0,0,0,1271,5,127,36,51,47,36,18,8,11,1478,240,5,126,120,33,8514,306,-50,356,234,13,234,13,16413,1613,1113,11,4605,3509,4605,3509,109,60,1,22.212710634385,0.6136963222843,-1.01639961976219
-77.2791666666667,38.9708333333333,4.6429,0.6155,0.13,6,0,16,37,0,3,13,0,24,0,0,0,14851,5,128,36,51,46,36,18,7,12,1492,240,5,126,120,33,8512,306,-50,356,234,14,234,14,190983,18778,12992,11,53375,40922,53375,40922,113,53,2,24.6409856353425,1.47298225463981,3.07857074641611
-77.2458144,38.9759435,2.21,0.3778,0.171,6,0,45,38,0,4,22,0,23,0,0,0,1679462,8,130,39,53,46,38,19,8,15,1491,240,6,126,120,33,8512,306,-50,356,213,14,234,14,22598964,2236211,1479226,12,6531492,4580254,6531492,4580254,251,163,2,22.4655465321169,0.776134840257025,-1.98794906437685
-77.2308333,35.5616667,1.7833,0.3532,0.198,6,0,9,16,0,9,60,0,0,0,0,0,8373,4,129,34,52,45,35,19,2,16,1497,240,2,159,126,39,7283,317,-7,324,251,117,251,63,111638,13152,6654,22,36885,21103,36885,21103,14,11,1,36.1419604260173,0.56946038423937,2.82963697598697
-77.2283158,38.8128907,1.51965,0.5194,0.35275,12,0,6,13,0,1,12,0,56,0,0,0,7637.5,10,130,34,50,48,36,16,7,11,1506,240,6,127,118,33,8473,304,-48,352,227,15,234,15,104552,10432,7186,11,29397,22639,29397,22639,110,50,1,40.7931738807742,0.413753523820665,1.5678503476182
-77.1861111,40.1775,7.1,0.2382,0.0338,0,0,4,8,0,12,73,0,3,0,0,0,1392,-10,102,27,61,35,42,22,5,23,1492,240,6,110,115,31,8881,298,-68,366,158,-7,223,-7,16406,1596,1112,10,4587,3541,4587,3541,166,41,1,49.1092593093041,1.8592302700757,-0.98811198187965
-77.1791666666667,38.9708333333333,2.6955,0.8451,0.3112,3,0,45,14,0,5,31,0,1,0,0,0,3750252,-11,116,42,55,40,40,20,10,19,1434,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45080952,4461222,2950464,12,13030741,9135396,13030741,9135396,390,260,5,44.1813611030025,0.965319329715018,-2.21763866561293
-77.1652778,37.8838889,0.5591,0.0927,0.1474,3,0,22,55,0,4,15,0,0,0,0,0,175697,13,143,29,49,47,36,18,6,12,1492,240,2,135,125,35,8164,309,-42,351,238,27,238,27,2411537,236137,171291,9,673842,541220,673842,541220,71,38,4,5.15002434634836,-0.590717902282716,-1.80897300930316
-77.1493611,38.7998056,1.2343,0.257,0.2101,13,0,2,6,1,2,7,0,69,0,0,0,2664,9,129,27,51,49,35,16,7,11,1506,240,4,130,116,33,8480,306,-45,351,230,18,237,18,34591,3526,2412,11,9826,7621,9826,7621,82,45,1,9.67793722855873,0.209303553238884,2.2218271573934
-77.1399724,41.9967405,0.97,0.1305,0.1346,1,0,48,11,0,6,34,0,0,0,0,0,74467,-54,63,49,57,44,39,17,11,21,1444,240,5,75,123,33,8830,267,-105,372,164,-32,185,-42,1092723,134272,58913,22,352294,196246,352294,196246,548,226,3,34.6297830973652,-0.0304844514676644,-2.07795197829459
-77.1375,38.8041666666667,1.35,0.256,0.1873,11,1,3,7,1,2,8,0,67,0,0,0,3839,9,129,27,51,49,35,16,6,11,1508,240,4,130,116,33,8501,306,-45,351,230,18,238,18,49901,5085,3477,11,14180,10987,14180,10987,81,53,1,47.1010932324658,0.297668653437914,2.2657595781588
-77.1152486,41.9525739,0.7817,0.1596,0.1706,3,0,62,12,0,5,18,0,0,0,0,0,206621,-50,63,55,56,44,39,17,13,21,1433,240,7,76,120,32,8833,267,-102,369,166,-41,187,-41,2908099,351828,158831,21,935644,524825,935644,524825,566,258,4,31.9481009884242,-0.247941140296962,0.0343977016379364
