"x","y"
549014.424062751,4658680.45042333
548969.77222517,4658642.16665802
548932.467622504,4658617.92459225
548881.241750587,4658597.13965084
548826.488564903,4658583.99223385
548770.163510338,4658546.85057352
548746.495454949,4658524.25807138
548727.638857034,4658523.68397572
548697.781552899,4658522.92313508
548593.762339133,4658492.33888938
548540.890130988,4658470.10166385
548409.273830302,4658386.25551988
548365.612558262,4658347.53830079
548310.948148977,4658284.65135925
548292.858040042,4658268.64965274
548222.533233332,4658221.42362957
548151.412349751,4658181.63231804
548127.12502767,4658164.47849959
548099.263504707,4658137.64032585
548062.608820463,4658089.97877643
548025.600677217,4658057.74902985
547961.351867571,4658053.31578206
547930.737501168,4658054.10758105
547865.383009847,4658029.68124374
547854.98614151,4658025.72463563
547826.51709084,4658015.09470121
547773.084870815,4658001.40930088
547665.526280154,4657991.0235341
547613.602321124,4657999.00150622
547603.664999873,4658000.48912185
547590.374853805,4657996.18032645
547544.396923784,4657981.1033548
547507.136805044,4657985.96064949
547485.856618153,4657988.81572147
547423.638632336,4658002.16673959
547380.424263723,4658019.08768492
547345.102041235,4658018.74012673
547298.63422147,4657977.90117208
547244.805676985,4657961.44123731
547242.329140971,4657960.64744565
547179.984463087,4657968.22589666
547057.270540837,4658022.26009552
547016.736946245,4658059.18751853
546980.153934251,4658111.68641405
546954.159117393,4658164.3668145
546949.313519492,4658183.98797629
546918.016827385,4658312.69281451
546910.779911332,4658331.18778323
546874.177875421,4658424.32618549
546841.39838577,4658477.5172112
546803.926528061,4658527.34625599
546755.577659678,4658570.88557054
546680.742705144,4658591.82110171
546669.783786209,4658597.85573841
546630.266392942,4658619.46910306
546569.054383933,4658669.58701253
546528.634734176,4658715.28975341
546475.833482731,4658807.43531513
546397.892422427,4658898.86108492
546332.06957187,4658971.60204841
546269.139679907,4659006.94349602
546261.750715598,4659011.11450798
546193.994508156,4659038.31943274
546177.324532396,4659045.09476267
546120.882878617,4659062.38106616
546070.848599102,4659073.82466933
545949.252443373,4659074.69897105
545868.400612198,4659068.06705899
545838.626034203,4659067.65190218
545793.137771483,4659066.91301437
545700.502167616,4659078.97174025
545531.126001175,4659101.08547977
545503.909879682,4659101.57649057
545407.041350338,4659103.17446438
545395.128870094,4659103.43108105
545343.058152699,4659097.32312187
545278.072137919,4659080.14031358
545212.027251711,4659047.40636465
545179.515602571,4659035.20672048
545162.517460116,4659028.76910734
544996.733037717,4659006.50439462
544873.030008495,4659000.38857697
544806.145972342,4658982.19877344
544774.107825949,4658973.44610638
544641.837761466,4658948.51512444
544578.247290618,4658945.67116585
544443.589625239,4658931.9434258
544395.53568369,4658931.30845224
544258.371745983,4658934.66794645
544081.147428939,4658942.22165902
543956.272196592,4658951.43745779
543878.423995433,4658940.18353841
543770.801321647,4658941.73722577
543770.05690963,4658941.73261781
543653.473261192,4658947.78506849
543604.618325658,4658942.93118835
543584.555479789,4658936.92263445
543541.858090287,4658912.67599889
543508.407241853,4658904.6976399
543390.45979853,4658890.31558362
543290.843173416,4658867.60903626
543156.790713002,4658862.57029235
543108.229196062,4658863.71753673
543032.697763766,4658865.58921498
542961.500265907,4658875.70461854
542881.968386001,4658896.20747718
542791.788008103,4658940.51929397
542727.397716167,4658960.44931557
542653.695838518,4658988.31825983
542560.166676756,4658998.52507689
542508.633965526,4658998.77026254
542450.70974535,4658988.98430734
542340.375408269,4658946.35158825
542202.093993096,4658915.54552473
542054.292640639,4658871.916556
542025.171456537,4658858.86338868
541791.701867483,4658754.43947214
541671.722648949,4658690.88578622
541671.06289019,4658690.54879434
541620.30506042,4658657.16154063
541546.298998313,4658624.41528137
541407.996155274,4658581.52198913
541235.936677527,4658539.54485946
541125.513378465,4658524.0232232
541056.553097887,4658519.18115549
540921.490601102,4658530.16799705
540724.022072651,4658533.02535732
540691.841340104,4658533.50632418
540493.638232747,4658549.13484688
540441.06483689,4658557.27262471
540427.306578722,4658561.96844081
540336.220544965,4658593.09312889
540183.011434937,4658653.7339633
540037.356810515,4658695.4339803
539985.848432548,4658705.69080617
539866.061723064,4658722.44688398
539720.405540664,4658720.85000221
539611.107105911,4658696.47558815
539543.904887468,4658658.45886293
539486.074258913,4658615.94270477
539393.37682292,4658566.01549785
539305.322583461,4658513.894647
539299.879915872,4658510.86647636
539235.800914539,4658475.86801148
539175.529382479,4658440.33605622
539131.808505587,4658388.57416405
539099.679939752,4658334.65595035
539032.138853345,4658177.05859997
539019.837843335,4658127.58056417
539015.055755147,4658064.70890599
539014.132905038,4658052.04593352
539023.791039755,4657950.83616457
539056.598156421,4657897.27676626
539070.981893011,4657869.26459223
539087.455952534,4657837.26677286
539131.255094512,4657770.88851925
539159.89273891,4657708.64587768
539194.808363325,4657588.47838049
539203.6473414,4657426.63979841
539201.741194519,4657412.30585258
539194.9099983,4657361.08134218
539227.373573228,4657235.90393167
539263.48547704,4657124.40410036
539267.801922813,4657077.12760029
539271.327590322,4657038.17426064
539267.451816537,4656961.31727973
539255.277036188,4656933.71331441
539233.296368455,4656883.95924896
539187.31340823,4656820.6371898
539120.596988002,4656735.9933227
538965.88295995,4656613.89074409
538875.55185261,4656564.53904761
538873.982845461,4656563.97525926
538534.224333767,4656415.44145327
538309.427977667,4656289.6412345
538108.749664488,4656201.28537698
537931.139134185,4656100.06795597
537829.576873417,4656028.46293757
537699.805940289,4655954.82152925
537565.253237419,4655892.92670031
537500.246187009,4655870.81943441
537416.769477059,4655851.72404336
537302.760555216,4655832.02453088
537109.600289889,4655804.36117072
536905.674271345,4655777.97935788
536807.84585896,4655765.25629409
536744.087863061,4655756.9306333
536630.234260154,4655722.58641897
536469.610804276,4655706.98959419
536357.712139784,4655710.52216487
536215.527829753,4655713.79044998
536112.860005738,4655724.70230875
536076.235955975,4655717.85356274
535861.156394184,4655703.10354984
535742.177268459,4655715.93675421
535553.136310334,4655739.6340272
535395.415172088,4655739.06562984
535300.638828109,4655727.71109185
535226.644468921,4655714.01849788
535151.531587777,4655692.21572202
535055.050605051,4655673.97197854
535001.261087767,4655657.38395667
534926.401760564,4655634.25244504
534922.601267099,4655633.01233193
534785.296120077,4655620.01159777
534654.707564884,4655621.03654925
534526.000564259,4655643.50241962
534336.470456765,4655666.23047662
534281.227810878,4655675.95566456
534214.989897985,4655700.61754894
534114.838027498,4655773.97092915
534016.154218924,4655852.21820961
533984.804872741,4655901.25513053
533956.957418495,4655944.86838386
533844.121137118,4656059.13580302
533764.084455007,4656115.38023377
533649.579231491,4656146.81231921
533581.807437384,4656164.81081902
533483.890677437,4656170.78677463
533393.58293588,4656142.49087264
533288.89860925,4656091.92195767
533225.246894544,4656025.55841493
533141.05829507,4655962.20818473
533022.620039689,4655914.46572893
532785.577807003,4655853.73924702
532590.084938105,4655826.18859816
532585.122102057,4655825.72161874
532359.557605439,4655805.1450562
532175.473104294,4655761.22525388
531805.068560899,4655690.60006254
531559.191788564,4655658.63253642
531279.100881208,4655615.9742343
530989.606411214,4655527.87369438
530756.268895674,4655464.78902005
530613.249696498,4655412.20601995
530481.047043574,4655345.57142117
530371.710198751,4655272.48649264
530285.751027812,4655228.14952681
530204.617928226,4655196.82495652
530130.804412735,4655156.64991098
530060.644534626,4655113.38226197
529937.564348954,4655020.14901077
529804.98191671,4654902.8950359
529747.438257962,4654830.14918116
529689.996191283,4654752.62986801
529641.953224953,4654663.60306948
529608.007904158,4654567.64054896
529583.933130507,4654406.87686076
529488.205642787,4654220.16623255
529442.537923182,4654155.57779509
529394.434711607,4654079.32122492
529363.113158864,4654027.78360074
529361.632526439,4654025.55682756
529352.580873281,4654012.75065813
529322.301163517,4653969.32285779
529266.337690726,4653891.70228456
529224.612549879,4653853.55715349
529197.807686743,4653830.24097934
529097.104701892,4653762.20827068
528971.526985123,4653683.86031871
528898.145216204,4653654.02613258
528796.390478136,4653619.41397698
528773.756076435,4653608.10780234
528662.648305497,4653552.58566353
528639.949111361,4653536.72736653
528542.05903703,4653446.1746461
528521.936457819,4653427.55133094
528449.068115102,4653351.20172951
528399.367904966,4653276.94431333
528352.934555019,4653192.81854133
528343.64766261,4653176.01563137
528306.012469757,4653085.70764067
528288.197911412,4653027.67809196
528263.843842214,4652948.74860405
528239.917715297,4652845.39402217
528231.499459584,4652797.39492908
528218.064356426,4652720.28565875
528218.062313749,4652658.4412039
528225.713755652,4652608.06346547
528253.938298768,4652484.93121631
528254.943252005,4652482.04841016
528276.117836869,4652424.61867289
528278.182206986,4652425.95928683
528279.550233927,4652415.08368086
528347.011266241,4652231.81854845
528350.777229612,4652221.72977024
528367.570216502,4652142.40963105
528381.185048427,4651967.81201601
528373.420752926,4651880.5103938
528363.038065583,4651806.07793186
528321.62381286,4651602.94733842
528282.17893388,4651341.42257249
528264.099675807,4651244.75341325
528163.078271522,4650703.40821091
528144.274228671,4650579.86711574
528120.39423956,4650420.55401177
528087.318527464,4650303.61840173
528045.986499281,4650200.9732965
528044.338573693,4650198.85719208
527977.91947189,4650115.32166993
527804.610102254,4650003.60915588
527711.87740499,4649955.5029113
527701.380986615,4649950.02139137
527638.64972209,4649917.3556272
527302.54487902,4649731.40953933
527179.120973055,4649607.46934789
527119.225610402,4649524.85533151
526892.92804069,4649182.35257728
526800.415715978,4649049.54302172
526751.480795792,4648979.29806326
526729.07258476,4648947.12578324
526695.455174293,4648922.12836325
526617.647540853,4648864.10013744
526507.900670353,4648818.94391531
526445.111297549,4648797.72481163
526349.258771427,4648780.04738181
526222.659293366,4648789.12687555
526151.020478904,4648786.41974802
526029.194026817,4648781.53046524
525935.129674262,4648772.85866023
525786.307344896,4648720.35393279
525621.186456171,4648593.07009568
525482.345410286,4648458.22343541
525327.768314734,4648297.89745899
525185.781486582,4648159.27050221
525103.48702926,4648099.24465342
524962.199172759,4648018.58245122
524828.160802841,4647972.25674635
524827.002606385,4647971.80857355
524723.080216007,4647935.91610122
524125.388658337,4647788.52054295
523834.67595038,4647720.14295871
523649.856926018,4647669.22805714
523518.156654085,4647612.8313154
523408.622020365,4647541.8541851
523313.810471459,4647477.36685004
523163.520034618,4647378.2802789
522920.349965109,4647254.35880377
522734.087291881,4647156.94183112
522532.018799882,4647025.94865675
522374.342918559,4646924.07983331
522327.045498138,4646894.17496999
522324.730188074,4646892.72430292
522146.038369418,4646779.69159337
521943.984714841,4646636.94630895
521746.919294611,4646459.02581114
521520.534088098,4646246.38079585
521368.807078378,4646139.66739551
521201.037792473,4646020.36305267
521199.137272329,4646018.58090895
521051.910836348,4645871.91728801
520957.892944928,4645720.30630019
520889.328784092,4645590.97729225
520839.345489478,4645454.59762653
520819.084516724,4645270.67392938
520866.821763977,4644902.86358832
520934.425379137,4644657.57728515
520992.572063786,4644416.70489562
521003.53893658,4644295.60468629
520988.71737838,4644150.44602209
520951.033066808,4643916.0637477
520943.40824645,4643831.43724563
520943.086187778,4643828.21645842
520913.066626557,4643495.04145582
520885.54831748,4643409.80141268
520871.701913088,4643354.46838291
520854.639183025,4643321.66479096
520839.389538132,4643292.4194808
520790.648547998,4643235.42997412
520717.78298438,4643150.39119206
520699.132708603,4643121.46936975
520705.270227631,4643120.37696206
520653.084046202,4643050.05494495
520482.413919507,4642785.86786503
520373.932559089,4642629.00567654
520373.107363507,4642627.67096766
520348.669290677,4642592.40488791
520272.225775132,4642478.71521833
520207.09132535,4642381.37974625
520072.237084615,4642252.53763561
519902.887783671,4642153.46814045
519770.164659507,4642059.72282895
519769.585538045,4642059.27710452
519486.316454357,4641866.85991921
519219.176369932,4641713.91281887
519113.613597794,4641657.78098197
519079.415925488,4641640.81282152
519001.347592529,4641565.21552449
518895.820736135,4641462.89928904
518888.377557679,4641455.66267402
518720.532115923,4641338.86115997
518623.508460403,4641279.65038597
518498.384718244,4641184.39465758
518393.031409452,4641106.17958463
518085.753893573,4640836.37029198
517955.709778821,4640746.21904457
517771.750463279,4640627.17901455
517768.107046519,4640625.06037857
517757.010656425,4640618.81509517
517563.855127083,4640527.18146322
517263.779542524,4640410.31150034
517106.252665899,4640360.96756877
517053.099681996,4640359.28553956
517042.402793415,4640358.92681696
516926.228597946,4640355.42959174
516632.011621016,4640385.49023621
516303.145910823,4640373.9591113
516173.190909986,4640340.46509249
516015.854153123,4640276.37909502
515925.053251699,4640236.42726062
515887.771568247,4640220.02280058
515565.267767079,4640139.59180778
515243.175066898,4640018.76227302
515063.869543045,4639943.43660212
514823.768421793,4639709.55207685
514548.168788069,4639346.70013831
514400.462761639,4639054.95242312
514394.105062573,4638999.64787246
514393.942993512,4638997.76007749
514380.166726132,4638878.37769662
514344.865554865,4638738.30084198
514247.21612531,4638582.99937984
514155.621675278,4638467.45915224
514062.203707348,4638349.69598767
513485.057375795,4637589.59685447
513435.48755945,4637524.21915683
513423.984280418,4637509.20879045
513021.852643033,4637020.49783363
513020.942040887,4637019.3858979
512912.253726723,4636883.06883404
512773.271776106,4636703.50957694
512685.675929365,4636598.54354108
512534.918026091,4636408.97567292
512429.984665414,4636249.91227706
512362.137808766,4636138.54527576
511728.529648202,4635782.85414682
511364.733788026,4635578.75245442
511165.054838593,4635803.59882216
510536.44899076,4635371.96885386
510532.149490182,4635361.30394164
510514.175804819,4635338.07283105
510500.066361266,4635339.27331332
510500.027249907,4635365.80861383
510453.804151243,4635365.7406337
510453.758368957,4635396.9390428
510407.867414639,4635396.87184748
510407.823130781,4635427.182047
510361.600431447,4635427.11466442
510361.510641427,4635488.84533154
510338.440984261,4635488.81181286
510338.350909771,4635550.8755651
510315.281453633,4635550.84212107
510315.147847385,4635643.10506258
510292.078690077,4635643.07169315
510291.989335975,4635704.91340745
510268.920378972,4635704.88011266
510268.831864431,4635766.27772718
510245.763106307,4635766.24450703
510245.674150831,4635828.08623318
510222.771553869,4635828.05332586
510222.727254865,4635858.91867794
510199.492836919,4635858.88536892
510199.404916522,4635920.2829981
510176.502616275,4635920.25023902
510176.458516481,4635951.11559552
510153.390357535,4635951.08267347
510153.301882334,4636013.14647027
510130.233924423,4636013.11362286
510130.19002384,4636043.97898379
510107.122165928,4636043.94621106
510107.035351772,4636105.12180487
510083.967692027,4636105.08910678
510083.923519069,4636136.28755161
510060.855960399,4636136.2549282
510060.812358769,4636167.12029499
510037.91085303,4636167.08798016
510037.867350414,4636197.95334841
510014.799991737,4636197.92087383
510014.713497989,4636259.42956175
509991.646338557,4636259.3971618
509991.603035176,4636290.26253449
509968.535975747,4636290.23020922
509968.492772101,4636321.09558338
509945.425812672,4636321.06333279
509945.382708764,4636351.92870839
509922.315849334,4636351.89653248
509922.272845165,4636382.76190955
509899.206085725,4636382.72980832
509899.163489962,4636413.37313378
509876.262161109,4636413.78544355
509876.219971607,4636444.20671735
509852.987464983,4636444.17453534
509852.90205486,4636505.90529976
509830.001639722,4636505.87365161
509829.958727049,4636536.96108915
509806.8924676,4636536.92928607
509806.849961189,4636567.79467197
509783.783801743,4636567.76294357
509783.656886143,4636660.13705695
509806.722746373,4636660.16878545
509806.66525438,4636701.91478346
509806.510513182,4636814.27370659
509829.575874254,4636814.30550997
509829.15039211,4637122.51546469
509852.048824137,4637122.54711352
509851.622020237,4637430.97927148
509874.851307248,4637431.01145459
509874.722713207,4637523.71877404
509897.619855102,4637523.75057168
509897.448201341,4637647.21231643
509920.510864612,4637647.24441907
509920.381821839,4637739.84074348
509943.444185133,4637739.87292094
509943.358265627,4637801.38175786
509966.420429668,4637801.41401011
509966.333999044,4637863.14490666
509989.395963111,4637863.1772337
509989.309331542,4637924.90813631
510012.371095637,4637924.94053813
510012.284575467,4637986.44939316
510035.346140299,4637986.48186978
510035.258793756,4638048.43483816
510058.154248799,4638048.46715511
510058.110632421,4638079.33261477
510081.171896575,4638079.36524039
510081.085092117,4638140.65205687
510104.146157726,4638140.68475728
510104.102025394,4638171.77227516
510127.162990305,4638171.80505032
510127.075155371,4638233.53598331
510150.135920299,4638233.56883326
510150.091902465,4638264.43430204
510173.152567408,4638264.46722675
510173.064648402,4638325.97611511
510195.959211448,4638326.00887693
510195.914993597,4638356.87435024
510219.141261197,4638356.90766216
510219.096942376,4638387.77313704
510265.051572623,4638387.83927047
510265.007054259,4638418.7047469
510288.067220013,4638418.73804484
510288.022922394,4638449.38146902
510311.082988878,4638449.41484171
510311.038270008,4638480.2803212
510334.098236508,4638480.31376864
510334.053417382,4638511.17924968
510357.113283902,4638511.21277189
510357.022960145,4638573.27681927
510380.16557402,4638573.31053725
510380.120553771,4638604.17602287
510356.978040269,4638604.14230485
510356.952348575,4638621.79558685
510356.888684536,4638665.54019968
510333.829318083,4638665.5066773
510333.784336263,4638696.48319426
510287.665804196,4638696.41637358
510287.621183389,4638727.28186504
510264.562017406,4638727.24856675
510264.517496371,4638758.11405965
510241.458430436,4638758.08083604
510241.414488542,4638788.61324954
510195.296554625,4638788.54702641
510195.252333159,4638819.41252221
510172.359357381,4638819.37975983
510172.315076257,4638850.35628406
510156.306652032,4638850.33341786
510149.256309759,4638850.32335868
510149.212287126,4638881.1888574
510107.988699994,4638881.13018055
510080.036287841,4638881.0905295
510080.011280935,4638898.74381895
510079.992565024,4638911.95602963
510056.931487996,4638913.69983477
510056.890061796,4638943.01095861
510033.997484442,4638942.97864066
510033.954743274,4638973.28900876
510010.89637593,4638973.25653104
510010.852795539,4639004.23306253
509987.794528596,4639004.20065949
509987.751204191,4639035.06616546
509964.6930373,4639035.03383711
509964.606276853,4639096.9869075
509941.548310751,4639096.9546538
509941.462836012,4639158.13054097
509918.405068182,4639158.09836193
509918.318552613,4639220.16247121
509895.260985927,4639220.13036682
509895.218059967,4639250.99588313
509918.275526628,4639251.02798756
509918.232500408,4639281.89350542
509941.28986706,4639281.9256846
509941.247050843,4639312.56914987
509964.304318214,4639312.60140381
509964.261091474,4639343.46692473
509987.318258845,4639343.49925343
509987.274931841,4639374.36477586
510010.331999216,4639374.39717931
510010.288571949,4639405.2627033
510033.345539317,4639405.2951815
510033.302011785,4639436.160707
510056.193002412,4639436.19302551
510056.149689198,4639466.8364984
510066.765755067,4639466.85151171
510079.206457281,4639466.86912559
510079.153135056,4639504.5073063
510079.119002354,4639528.60018421
510102.175570404,4639528.63288619
510102.131742553,4639559.49841778
510125.188210599,4639559.53119451
510125.143966447,4639590.61878186
510148.200333773,4639590.65163335
510148.112910253,4639651.93859576
510171.169078976,4639651.97152204
510170.992244439,4639775.65573604
510193.882143508,4639775.68849951
510193.794003099,4639837.19753418
510173.972848835,4639837.16915858
510078.682028015,4639837.033513
510078.638297811,4639867.89905952
510032.693227748,4639867.8341129
510032.649696658,4639898.69966088
509963.483591852,4639898.60244876
509963.440360635,4639929.46799811
509779.164081148,4639929.21228136
509779.121191375,4639960.41091346
509756.066024507,4639960.37925605
509756.024453807,4639990.68967226
509732.969385217,4639990.65808954
509732.927152959,4640021.52364306
509709.872184428,4640021.49213503
509709.787464627,4640083.55632802
509686.89855891,4640083.52512052
509686.730725573,4640206.76530693
509663.510498933,4640206.73372227
509663.384697011,4640299.3304185
509617.442418176,4640299.26814916
509617.359248077,4640360.77723288
509594.305379773,4640360.74609756
509594.263744302,4640391.61166885
509571.209976063,4640391.58060823
509571.12690453,4640453.31175524
509548.073336398,4640453.28076927
509547.949325646,4640545.65544642
509524.896056975,4640545.62453509
509524.854720287,4640576.49011525
509547.90788891,4640576.52102663
509547.86615384,4640607.60866289
509558.646365439,4640607.62314351
509570.919221733,4640607.63964903
509570.877684494,4640638.50523226
509560.097519674,4640638.49073303
509547.82471665,4640638.4742461
509547.784024514,4640668.78469439
509561.38355909,4640668.80296498
509570.836894107,4640668.81568059
509569.09492221,4640854.11823916
509501.430708489,4640854.02751273
509501.389469603,4640884.89310787
509478.337300806,4640884.86234562
509478.296161749,4640915.7279422
509501.348230491,4640915.75870448
509501.306991155,4640946.62430259
509478.255022467,4640946.59354028
509478.213586993,4640977.68119455
509455.327559895,4640977.65072744
509455.246069394,4641038.93782167
509478.131899248,4641038.96828885
509477.103771547,4641810.27575796
509500.15294028,4641810.30652119
509500.112139528,4641840.83908029
509523.161209285,4641840.86991828
509523.119714412,4641871.84658886
509546.168683758,4641871.87750161
509546.127237314,4641902.74314624
509569.176106627,4641902.77413375
509569.134559885,4641933.63977989
509592.183329141,4641933.67084217
509592.09973521,4641995.62419407
509569.05116682,4641995.59313173
509568.927121684,4642087.74597808
509545.878852092,4642087.71499037
509545.795657629,4642149.66835716
509522.747588948,4642149.63744412
509522.706984225,4642179.94796446
509499.65901384,4642179.91712611
509499.617616918,4642210.89381318
509476.569746985,4642210.86304953
509476.528302257,4642241.95076563
509453.646344448,4642241.92029719
509453.605294887,4642272.78595967
509430.557625887,4642272.75534487
509430.516676182,4642303.6210088
509407.469107275,4642303.5904687
509407.428257425,4642334.45613411
509384.380788637,4642334.42566871
509384.34033181,4642365.0692804
509361.2929624,4642365.0388897
509361.252312268,4642395.90455804
509338.122139107,4642395.87413311
509338.04103906,4642457.6054742
509314.993969945,4642457.57523313
509314.91336019,4642519.08452493
509291.866490539,4642519.05435852
509291.78578906,4642580.78571144
509268.987824656,4642580.75594404
509268.907030721,4642642.70935816
509245.860562177,4642642.67934028
509245.780834856,4642703.96659453
509268.827104668,4642703.99661248
509268.746308975,4642765.95003861
509291.543679347,4642765.9798062
509291.46297435,4642827.71118311
509314.508843146,4642827.74134984
509314.34732119,4642950.98206641
509337.392790368,4642951.012308
509337.190310482,4643105.11875133
509360.318175532,4643105.14917699
509360.15540618,4643228.72303081
509383.199974935,4643228.75342242
509383.037387721,4643351.88318937
509452.169896218,4643351.97481296
509452.128690922,4643382.9515571
509475.006975336,4643382.98202673
509474.924660694,4643444.71346407
509497.968529618,4643444.74422902
509497.845200908,4643537.00831301
509474.801631204,4643536.97754796
509474.636552386,4643660.77354198
509451.759162395,4643660.74307206
509451.636277592,4643753.11821505
509428.593409024,4643753.0875987
509428.552448616,4643783.95333454
509405.509680168,4643783.9227929
509404.938494497,4644215.37708413
509381.897125451,4644215.34661676
509381.69330561,4644369.67542288
509404.734174085,4644369.7058904
509404.693309335,4644400.57165616
509427.734077732,4644400.60219845
509427.693112643,4644431.46796575
509450.733780939,4644431.4985828
509450.717975207,4644443.37857276
509450.69271551,4644462.36435161
509473.567524225,4644462.39482236
509473.526359175,4644493.26059271
509496.566827294,4644493.29135876
509496.525561902,4644524.15713065
509519.565929918,4644524.18797147
509519.535724025,4644546.72664758
509519.524861778,4644554.83168895
509473.444324558,4644554.77008197
509473.403158838,4644585.63585681
509450.528746999,4644585.60538593
509450.446170517,4644647.67002397
509427.406203411,4644647.63940669
509427.284038942,4644739.68160906
509404.244370413,4644739.65106642
509404.162194336,4644801.7157194
509381.122727172,4644801.68525143
509381.000716577,4644894.06056001
509357.961549083,4644894.03016667
509357.59552658,4645171.82234109
509380.633792929,4645171.85273471
509380.552838528,4645233.14023325
509403.590906077,4645233.17070167
509403.549741064,4645264.25856556
509426.5877078,4645264.28910874
509426.505764913,4645326.0207287
509449.5435314,4645326.05134669
509449.461682839,4645387.5609165
509472.333511907,4645387.59138822
509472.292340138,4645418.45720352
509426.383143675,4645418.39611369
509426.34217123,4645449.26193042
509380.267437951,4645449.2009184
509380.226665552,4645480.06673655
509334.069264769,4645480.00591449
509334.028692778,4645510.87173407
509287.95436024,4645510.81132036
509287.87390659,4645572.32090763
509300.555869662,4645569.78385525
509309.839282187,4645568.01956723
509310.748690744,4645696.03643873
509333.785256199,4645696.06668314
509333.663826827,4645788.44212154
509425.891754389,4645788.56395697
509425.850779268,4645819.42979168
509448.886945008,4645819.46041018
509448.804793814,4645881.19208416
509425.768828357,4645881.16146559
509425.728147358,4645911.80524838
509379.656415356,4645911.74423539
509379.615639631,4645942.61007603
509356.579873811,4645942.57968162
509356.539198007,4645973.4455237
509333.420670239,4645973.41509507
509333.339518976,4646035.14678369
509310.304053641,4646035.11653893
509310.22339298,4646096.62617701
509333.258658745,4646096.65642184
509333.218082342,4646127.5222714
509379.371273977,4646127.5830948
509379.330496699,4646158.4489459
509402.365562242,4646158.47941528
509402.324243468,4646189.67835267
509379.289279153,4646189.64788326
509379.208456901,4646250.82445171
509356.1736911,4646250.79405698
509356.091895874,4646312.85885743
509332.974473322,4646312.82842844
509332.933895372,4646343.69428849
509356.051217413,4646343.72471751
509355.970298811,4646405.12335731
509379.004563861,4646405.1537522
509378.922858402,4646466.99651119
509332.771873298,4646466.93568709
509332.731294245,4646497.80155462
509309.697330064,4646497.77130938
509309.616080384,4646559.72510551
509286.582317249,4646559.69493495
509286.502139217,4646620.98256712
509263.717138607,4646620.95279561
509262.750919279,4647361.29009387
509285.533543373,4647361.31986612
509285.331906145,4647515.42737877
509308.362567842,4647515.45755031
509307.472253461,4648194.17501653
509330.500712363,4648194.2052635
509330.298045131,4648348.31297847
509353.408838253,4648348.34340955
509353.327451912,4648410.07532897
509376.355210292,4648410.10572592
509376.273916173,4648471.61559411
509399.301474918,4648471.64606587
509399.219686055,4648533.37799739
509422.247044461,4648533.40854396
509422.206049506,4648564.27451198
509445.233307737,4648564.30513333
509445.191916719,4648595.39316025
509468.053411056,4648595.42363528
509467.971613448,4648656.71146428
509490.998571885,4648656.74223468
509490.957276187,4648687.60820879
509513.984134448,4648687.63905397
509513.942440518,4648718.72708702
509536.969197885,4648718.75800697
509536.720513838,4648903.7318352
509513.694356914,4648903.70091505
509513.487664039,4649057.80880329
509536.513320699,4649057.8397236
509536.34762185,4649181.08164974
509559.372878471,4649181.11264492
509559.330829432,4649212.31173095
509582.355984787,4649212.3428009
509582.314284241,4649243.20880213
509605.339339414,4649243.23994687
509605.298290257,4649273.5508057
509628.322493448,4649274.13716917
509628.238991864,4649335.64712165
509651.098101482,4649335.67819058
509651.056100141,4649366.5441979
509674.246400302,4649366.57579242
509674.204297808,4649397.44180128
509697.063208512,4649397.47301869
509697.021006306,4649428.33902907
509706.462689207,4649428.35194473
509720.045461106,4649428.3705472
509720.003462801,4649459.01450148
509789.076528899,4649459.10950447
509789.033925413,4649489.97551796
509834.916793735,4649490.03899738
509834.873990325,4649520.90501244
509858.063786779,4649520.93720886
509858.020882209,4649551.80322547
509903.903351294,4649551.8671519
509903.860246797,4649582.73317008
509949.908156245,4649582.79762581
509949.865162646,4649613.44158783
509972.888393381,4649613.91804325
509972.845612331,4649644.33994912
509995.869367427,4649644.37236392
509995.782355121,4649706.10441098
510018.805909819,4649706.1369006
510018.718382426,4649768.09101152
510018.631481526,4649829.6010129
510041.489001209,4649829.63334286
510041.445294052,4649860.49937471
510018.58787386,4649860.46704472
510018.457363169,4649952.84309136
510041.3144856,4649952.87542145
510041.270777494,4649983.74145928
510143.5476739,4649983.88702731
510179.241068634,4649983.93817603
510179.152450568,4650045.67025662
510167.641223937,4650045.6537412
510156.295626468,4650045.6374817
510156.251416568,4650076.50352419
510133.229063555,4650076.47058621
510133.141160809,4650137.9806178
509926.107409224,4650137.68777096
509926.150307298,4650107.04378366
509857.249177446,4650106.94766499
509857.163667914,4650168.45769874
509833.975988878,4650168.42550162
509833.890063617,4650230.37965709
509788.011985318,4650230.31617609
509787.969376043,4650261.18222705
509741.925873445,4650261.11881527
509741.884074582,4650291.54075181
509718.861813345,4650291.95327389
509718.820113033,4650322.37521188
509695.798560798,4650322.3436928
509695.713838738,4650384.2978629
509672.858108915,4650384.26664446
509672.815998873,4650415.13270274
509649.629127562,4650415.10110712
509649.545410906,4650476.61117013
509626.689978926,4650476.58010002
509626.564247401,4650569.17829268
509603.543497036,4650569.14707181
509603.376553521,4650692.38929146
509626.396903703,4650692.42051246
509626.312627439,4650754.4857475
509638.733570955,4650754.50262445
509649.167163519,4650754.51681791
509649.041429565,4650846.89299304
509626.187191293,4650846.86192254
509625.481822656,4650939.45938208
509603.041903582,4650939.42894788
509602.916763326,4651031.80514972
509625.936011338,4651031.83637107
509625.852182353,4651093.56855195
509648.705625253,4651093.59962271
