global_unique_identifier,latitude,longitude,scientific_name,observation_date,effort_distance_km,effort_area_ha,cartodb_id,created_at,updated_at
URN:CornellLabOfOrnithology:EBIRD:OBS59997394,-0.0151062,-78.7335205,Lepidocolaptes lacrymiger,12/5/08,3.219,,3700547,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS82601546,3.57902,-76.5707588,Lepidocolaptes lacrymiger,11/15/08,3,,3701191,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS88039933,-5.9063358,-78.4276199,Lepidocolaptes lacrymiger,8/22/08,3,,3701767,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS102785552,-0.0222688,-78.736835,Lepidocolaptes lacrymiger,7/16/09,4.828,,3702009,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS127967675,11.1117902,-74.0382385,Lepidocolaptes lacrymiger,1/11/09,,,3702966,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS104954005,-0.014,-78.735,Lepidocolaptes lacrymiger,11/25/09,4.828,,3703500,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS172861155,-0.6049235,-77.8880882,Lepidocolaptes lacrymiger,11/21/09,8.047,,3704110,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS182744671,-13.1182675,-71.4200592,Lepidocolaptes lacrymiger,9/14/09,,,3704424,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS64881243,0.11838,-78.61205,Lepidocolaptes lacrymiger,2/12/09,2,,3710737,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS73931865,-0.015922,-78.681206,Lepidocolaptes lacrymiger,2/26/09,1.609,,3717583,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS74002162,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,3/2/09,3.219,,3717738,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS76619672,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,10/17/09,,,3721298,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS78343008,11.122244,-74.079262,Lepidocolaptes lacrymiger,11/11/09,0.5,,3723442,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS76497179,-0.03325,-78.70912,Lepidocolaptes lacrymiger,8/25/09,,,3723768,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS98661172,-17.8443032,-64.6940231,Lepidocolaptes lacrymiger,8/5/09,,,3727399,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS101171314,0.003758,-78.678405,Lepidocolaptes lacrymiger,10/25/10,0.402,,3732812,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS101539342,3.5666667,-76.5833333,Lepidocolaptes lacrymiger,11/16/10,,,3733327,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS103782508,-0.015922,-78.681206,Lepidocolaptes lacrymiger,10/6/10,6,,3734359,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS114385372,5.07353,-75.43784,Lepidocolaptes lacrymiger,11/12/10,4,,3736657,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS115256964,-6.5842949,-77.5633907,Lepidocolaptes lacrymiger,6/24/10,,0.8094,3736742,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS192850120,6.8483733,-73.3854103,Lepidocolaptes lacrymiger,2/1/10,,,3739270,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS209210003,10.4057674,-67.33675,Lepidocolaptes lacrymiger,3/8/10,,,3739485,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS161171998,-0.0308132,-78.7644625,Lepidocolaptes lacrymiger,1/24/10,,,3740125,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS148134243,0.0214809,-78.709988,Lepidocolaptes lacrymiger,10/16/10,,,3740193,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS231888822,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,11/27/10,6.437,,3740638,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS218706774,-0.0251484,-78.7579823,Lepidocolaptes lacrymiger,3/20/10,1.127,,3741593,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS222482610,-17.1686745,-65.887413,Lepidocolaptes lacrymiger,12/19/10,8.047,,3741886,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS255346304,0.110363,-78.598458,Lepidocolaptes lacrymiger,2/23/10,2.414,,3743317,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS253093355,10.535278,-66.897222,Lepidocolaptes lacrymiger,7/11/10,1.609,,3743549,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS252175496,4.7301457,-75.5753374,Lepidocolaptes lacrymiger,1/29/10,,,3743580,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS86212304,5.8424375,-76.197567,Lepidocolaptes lacrymiger,2/10/10,,8.0937,3745928,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS86230294,5.8424375,-76.197567,Lepidocolaptes lacrymiger,2/17/10,,12.1406,3745937,2015-02-18 10:19:10.107835+00,2015-02-24 17:16:37.055132+00
URN:CornellLabOfOrnithology:EBIRD:OBS93286788,-9.6711535,-76.013031,Lepidocolaptes lacrymiger,5/26/10,0.805,,3755223,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS98300753,-13.1629009,-71.5944672,Lepidocolaptes lacrymiger,9/3/10,51.498,,3762298,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS108852067,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,2/18/11,4.828,,3768613,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS108797472,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,2/14/11,6.437,,3768634,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS112148917,-4.3508333,-79.7025,Lepidocolaptes lacrymiger,2/4/11,0.805,,3771324,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS113474371,-5.6958833,-77.8074667,Lepidocolaptes lacrymiger,3/19/11,19.312,,3773565,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS113937400,10.4183,-67.5996,Lepidocolaptes lacrymiger,3/23/11,32.186,,3774278,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS114416329,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,1/15/11,6.437,,3775132,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS114534073,-0.01691,-78.687681,Lepidocolaptes lacrymiger,2/3/11,8,,3775342,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS114838716,-4.4948845,-79.1325474,Lepidocolaptes lacrymiger,4/10/11,6,,3776114,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS116575587,-4.4921321,-79.15979,Lepidocolaptes lacrymiger,4/23/11,8,,3779726,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS122073068,-0.5939377,-77.8834534,Lepidocolaptes lacrymiger,6/15/11,2.414,,3783814,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS127607290,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,7/29/11,4,,3795558,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS132300532,11.112464,-74.0673351,Lepidocolaptes lacrymiger,12/6/11,2,,3800674,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS130933488,11.112464,-74.0673351,Lepidocolaptes lacrymiger,11/18/11,4,,3802277,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS133023550,-0.0540501,-78.7634605,Lepidocolaptes lacrymiger,12/15/11,2,,3802412,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS144340130,-6.694833,-77.690667,Lepidocolaptes lacrymiger,9/18/11,9.656,,3806132,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS144348989,-6.694833,-77.690667,Lepidocolaptes lacrymiger,9/20/11,9.656,,3806145,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS153801425,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,12/10/11,3.219,,3806229,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS172231666,-0.01691,-78.687681,Lepidocolaptes lacrymiger,1/16/11,4.828,,3807036,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS179377031,-0.015922,-78.681206,Lepidocolaptes lacrymiger,12/17/11,24.14,,3807271,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS179363870,-0.01691,-78.687681,Lepidocolaptes lacrymiger,12/8/11,25.75,,3807295,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS179368480,0.01117,-78.677396,Lepidocolaptes lacrymiger,12/13/11,9.656,,3807302,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS198117907,-0.018,-78.686,Lepidocolaptes lacrymiger,2/18/11,,,3808294,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS216927932,0.003758,-78.678405,Lepidocolaptes lacrymiger,4/26/11,3.219,,3808570,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS137200875,5.0827198,-75.4092979,Lepidocolaptes lacrymiger,2/6/11,,,3808744,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS136556983,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/24/11,6.437,,3808801,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS144348765,-6.694833,-77.690667,Lepidocolaptes lacrymiger,9/16/11,9.656,,3809584,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS144349477,-5.101,-79.236333,Lepidocolaptes lacrymiger,10/4/11,9.656,,3809604,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS166159024,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,11/15/11,1.609,,3810421,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS176742246,4.72895,-75.577607,Lepidocolaptes lacrymiger,10/12/11,,,3810899,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS137879675,10.35,-67.6833333,Lepidocolaptes lacrymiger,1/5/12,2,,3815381,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS139244993,5.4344,-76.1438,Lepidocolaptes lacrymiger,1/22/12,5,,3818358,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS139697711,-0.6236667,-77.8404444,Lepidocolaptes lacrymiger,2/14/12,3,,3818965,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS142271463,-0.0308132,-78.7644625,Lepidocolaptes lacrymiger,2/6/12,1.609,,3820463,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS145951670,4.7272677,-75.5740391,Lepidocolaptes lacrymiger,3/25/12,3.219,,3829465,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS151790992,-14.6060013,-68.9409821,Lepidocolaptes lacrymiger,2/29/12,3.38,,3835921,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS154133138,-5.70091,-77.8063,Lepidocolaptes lacrymiger,5/11/12,6,,3837816,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS159119852,0.0072519,-78.7108602,Lepidocolaptes lacrymiger,6/20/12,4.828,,3843464,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS159147355,-13.0593301,-71.5427612,Lepidocolaptes lacrymiger,6/28/12,64.374,,3843546,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS159113821,-13.0593301,-71.5427612,Lepidocolaptes lacrymiger,6/28/12,64.374,,3843567,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS159727307,-0.59056,-77.881,Lepidocolaptes lacrymiger,7/14/12,5.23,,3845787,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS161438536,-0.0222688,-78.736835,Lepidocolaptes lacrymiger,7/30/12,3.219,,3847341,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS163546151,-13.1750985,-71.5867263,Lepidocolaptes lacrymiger,8/22/12,1.609,,3852720,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS164475104,-4.1094786,-78.96595,Lepidocolaptes lacrymiger,9/18/12,3,,3854174,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS166490295,-18.1098632,-63.8680568,Lepidocolaptes lacrymiger,8/19/12,0.322,,3857764,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS168766018,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,4/15/12,8.047,,3860478,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS168391423,-13.1464814,-72.5493202,Lepidocolaptes lacrymiger,11/1/12,5,,3862368,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS169946725,-4.3670843,-79.7176082,Lepidocolaptes lacrymiger,11/17/12,6.003,,3862779,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS171064399,-6.8873457,-77.8977477,Lepidocolaptes lacrymiger,10/28/12,7,,3864685,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS172545294,11.112464,-74.0673351,Lepidocolaptes lacrymiger,12/13/12,16.093,,3867775,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS176166763,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/31/12,3.219,,3872576,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS176745697,5.073373,-75.43783,Lepidocolaptes lacrymiger,12/9/12,,,3872595,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS206870326,11.112464,-74.0673351,Lepidocolaptes lacrymiger,2/4/12,,,3874252,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS178956340,-6.111804,-77.439799,Lepidocolaptes lacrymiger,8/2/12,5,,3875620,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS178210434,10.535278,-66.897222,Lepidocolaptes lacrymiger,12/17/12,5,,3875685,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS246267908,-0.030703,-78.725828,Lepidocolaptes lacrymiger,11/25/12,4.828,,3877114,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS176721546,-0.5911896,-77.882201,Lepidocolaptes lacrymiger,1/8/13,,,3881561,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS180684509,4.8089306,-76.2717247,Lepidocolaptes lacrymiger,1/19/13,,,3888246,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS180635862,10.5407908,-66.9013136,Lepidocolaptes lacrymiger,2/9/13,1,,3888305,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS180743425,5.0974415,-75.451355,Lepidocolaptes lacrymiger,2/5/13,1,,3891782,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS181160781,11.112464,-74.0673351,Lepidocolaptes lacrymiger,2/15/13,,,3892418,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS183192506,5.5312443,-75.8025742,Lepidocolaptes lacrymiger,2/18/13,11,,3894805,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS189722896,11.112464,-74.0673351,Lepidocolaptes lacrymiger,4/8/13,,,3902096,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS202640733,-9.719796,-76.0989894,Lepidocolaptes lacrymiger,6/26/13,4,,3918464,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS200378432,0.003758,-78.678405,Lepidocolaptes lacrymiger,6/6/13,2.414,,3918688,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS202640299,-9.6951729,-76.0867619,Lepidocolaptes lacrymiger,6/25/13,2,,3921216,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS205908078,11.112464,-74.0673351,Lepidocolaptes lacrymiger,7/23/13,,,3921756,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS203238248,10.4639689,-67.100485,Lepidocolaptes lacrymiger,6/30/13,10,,3922005,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS203228244,0.37525,-78.47603,Lepidocolaptes lacrymiger,7/2/13,1.609,,3922007,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS203669663,10.40558,-67.3307,Lepidocolaptes lacrymiger,7/6/13,2,,3922597,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS206620559,10.55133,-66.91014,Lepidocolaptes lacrymiger,8/3/13,2.1,,3922731,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS207982261,5.0827198,-75.4092979,Lepidocolaptes lacrymiger,8/13/13,3.219,,3925059,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS208374562,-10.7301038,-75.3287888,Lepidocolaptes lacrymiger,6/30/13,124.994,,3925833,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS207778693,0.0230999,-78.7141542,Lepidocolaptes lacrymiger,8/15/13,0.24,,3929870,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS213096539,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,10/5/13,0.8,,3934990,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS211980413,11.113929,-74.091434,Lepidocolaptes lacrymiger,9/24/13,59.995,,3937818,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS220787789,0.003758,-78.678405,Lepidocolaptes lacrymiger,8/14/13,1.2,,3950169,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS217927917,0.11838,-78.61205,Lepidocolaptes lacrymiger,10/30/13,1,,3951033,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS222614024,11.1113143,-74.0549111,Lepidocolaptes lacrymiger,12/19/13,8,,3953940,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS222595338,10.3907744,-67.6028734,Lepidocolaptes lacrymiger,12/23/13,20,,3954123,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS225574971,4.664444,-73.8575,Lepidocolaptes lacrymiger,12/25/13,19.312,,3957161,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS234005941,-13.1750985,-71.5867263,Lepidocolaptes lacrymiger,9/3/13,8.047,,3959558,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS235970065,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/31/13,14.484,,3959677,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS239368130,0.003758,-78.678405,Lepidocolaptes lacrymiger,12/25/13,0.5,,3959989,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS222613979,11.1113143,-74.0549111,Lepidocolaptes lacrymiger,12/19/13,8,,3960095,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS249586418,-0.009803,-78.675227,Lepidocolaptes lacrymiger,12/28/13,,,3960545,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS223810706,11.1117902,-74.0382385,Lepidocolaptes lacrymiger,12/20/13,8,,3962628,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS223825065,-0.6049235,-77.8880882,Lepidocolaptes lacrymiger,12/21/13,1.609,,3962682,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS237204394,-0.3709576,-78.0815987,Lepidocolaptes lacrymiger,12/28/13,3.219,,3966558,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS243379495,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,12/30/13,1,,3966610,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS227958405,11.117189,-74.097267,Lepidocolaptes lacrymiger,1/27/14,4.828,,3969319,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS225315073,4.6368941,-75.4856873,Lepidocolaptes lacrymiger,1/8/14,8,,3970197,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS225374611,11.112464,-74.0673351,Lepidocolaptes lacrymiger,1/10/14,1.127,,3970735,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS232442010,-0.5898374,-77.8812912,Lepidocolaptes lacrymiger,1/1/14,1.609,,3971900,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
URN:CornellLabOfOrnithology:EBIRD:OBS232803734,11.111959,-74.095856,Lepidocolaptes lacrymiger,1/12/14,,,3972824,2015-02-18 10:19:10.107835+00,2015-02-24 17:18:05.417432+00
